MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2020-09-01,California Islands,0,60.8327,62.0,47.0,76.0,20.7467,295662
ENSEMBLE,2020-09-01,Central Coast,3,45.7917,44.0,17.0,71.0,31.9998,32360373
ENSEMBLE,2020-09-01,Colorado River,10,16.9242,6.0,2.0,15.0,31.8729,56933894
ENSEMBLE,2020-09-01,North Coast,1,81.9669,89.0,62.0,107.0,32.1547,55719460
ENSEMBLE,2020-09-01,North Lahontan,8,47.7665,38.0,18.0,74.0,36.0765,17542425
ENSEMBLE,2020-09-01,Sacramento River,5,70.3954,75.0,40.0,100.0,37.2076,78296038
ENSEMBLE,2020-09-01,San Francisco Bay,2,63.2451,60.0,32.0,97.0,37.5107,12878578
ENSEMBLE,2020-09-01,San Joaquin River,6,58.1353,55.0,26.0,88.0,37.8317,43908375
ENSEMBLE,2020-09-01,South Coast,4,59.6378,60.0,38.0,80.0,28.5145,31346203
ENSEMBLE,2020-09-01,South Lahontan,9,12.9941,6.464,2.4694,14.4734,18.3035,76619956
ENSEMBLE,2020-09-01,Tulare Lake,7,49.1085,40.0,15.0,76.0,39.4817,48417445
