MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2017-07-01,California Islands,0,103.3104,96.0,81.0,112.0,467.9123,289155
ENSEMBLE,2017-07-01,Central Coast,3,81.8687,80.5011,42.4995,120.4994,47.8548,32342745
ENSEMBLE,2017-07-01,Colorado River,10,25.4654,8.4702,2.4339,26.4883,46.608,56934083
ENSEMBLE,2017-07-01,North Coast,1,142.7276,156.5048,112.5034,180.4998,50.4895,55678275
ENSEMBLE,2017-07-01,North Lahontan,8,85.9203,76.4996,42.4968,122.4999,52.6096,17460961
ENSEMBLE,2017-07-01,Sacramento River,5,118.2061,124.502,70.5003,164.4991,58.8958,78190786
ENSEMBLE,2017-07-01,San Francisco Bay,2,100.5553,100.5001,54.4991,146.5503,50.9123,12936628
ENSEMBLE,2017-07-01,San Joaquin River,6,105.7978,104.5014,48.4987,156.4988,64.4307,42784958
ENSEMBLE,2017-07-01,South Coast,4,99.7864,96.4988,68.504,130.4979,42.226,31339204
ENSEMBLE,2017-07-01,South Lahontan,9,21.3787,10.4776,4.4761,26.4864,29.7781,76181439
ENSEMBLE,2017-07-01,Tulare Lake,7,92.4478,78.4989,32.4974,144.4996,68.2185,47261812
