MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2024-06-01,California Islands,0,97.5267,98.0,89.0,107.0,14.2297,293900
ENSEMBLE,2024-06-01,Central Coast,3,99.4322,102.5009,66.5005,134.4997,42.9124,32356198
ENSEMBLE,2024-06-01,Colorado River,10,30.3241,10.4744,4.4735,32.4928,50.5217,56932289
ENSEMBLE,2024-06-01,North Coast,1,130.0534,140.0,104.0,162.0,41.754,55640769
ENSEMBLE,2024-06-01,North Lahontan,8,78.9102,70.4967,40.5016,110.4998,49.8422,17494318
ENSEMBLE,2024-06-01,Sacramento River,5,111.3763,110.5006,68.5016,152.4977,53.0681,78205162
ENSEMBLE,2024-06-01,San Francisco Bay,2,105.7093,104.4953,66.5001,146.5002,46.0478,12936793
ENSEMBLE,2024-06-01,San Joaquin River,6,105.0925,102.4998,58.5004,148.4982,55.7335,43079338
ENSEMBLE,2024-06-01,South Coast,4,114.1185,114.4997,82.502,146.498,40.6212,31315469
ENSEMBLE,2024-06-01,South Lahontan,9,28.3127,16.485,6.4943,36.4903,32.8378,76198716
ENSEMBLE,2024-06-01,Tulare Lake,7,95.3485,86.5007,42.4986,142.4993,61.8479,47559605
