MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2016-01-01,California Islands,0,43.9834,29,21,36,704.7476,296102
ENSEMBLE,2016-01-01,Central Coast,3,22.8201,23,18,28,8.3099,31451296
ENSEMBLE,2016-01-01,Colorado River,10,12.0185,8,4,15,13.1458,56648913
ENSEMBLE,2016-01-01,North Coast,1,19.4506,20,15,24,6.6709,40989141
ENSEMBLE,2016-01-01,North Lahontan,8,12.7641,12,8,16,6.6561,6879379
ENSEMBLE,2016-01-01,Sacramento River,5,17.5158,18,13,22,6.4983,55557865
ENSEMBLE,2016-01-01,San Francisco Bay,2,19.7391,20,15,25,6.9817,12721256
ENSEMBLE,2016-01-01,San Joaquin River,6,22.805,23,18,27,7.2286,34639685
ENSEMBLE,2016-01-01,South Coast,4,21.7675,22,15,29,9.993,30700542
ENSEMBLE,2016-01-01,South Lahontan,9,10.0738,9,4,14,7.3479,71269275
ENSEMBLE,2016-01-01,Tulare Lake,7,22.2286,22,17,28,8.2867,40004517
