MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2013-09-01,California Islands,0,83.5848,72,57,87,632.2051,295474
ENSEMBLE,2013-09-01,Central Coast,3,47.0048,44,14,75,34.7679,32369911
ENSEMBLE,2013-09-01,Colorado River,10,20.0585,9,4,21,32.0536,56925927
ENSEMBLE,2013-09-01,North Coast,1,84.6474,91,65,109,32.2385,55712364
ENSEMBLE,2013-09-01,North Lahontan,8,40.8532,35,16,61,29.2934,17539880
ENSEMBLE,2013-09-01,Sacramento River,5,68.3247,73,40,96,34.3427,78296213
ENSEMBLE,2013-09-01,San Francisco Bay,2,62.9633,61,32,95,35.9924,12945063
ENSEMBLE,2013-09-01,San Joaquin River,6,58.5469,58,26,88,37.8167,43884226
ENSEMBLE,2013-09-01,South Coast,4,59.3946,59,36,82,30.8899,31342009
ENSEMBLE,2013-09-01,South Lahontan,9,14.1546,8,3,18,18.3173,76602156
ENSEMBLE,2013-09-01,Tulare Lake,7,52.7006,45,15,85,42.3377,48409682
