MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2012-05-01,California Islands,0,89.0626,85.0,68.0,102.0,410.1748,281337
ENSEMBLE,2012-05-01,Central Coast,3,84.7244,88.0,51.0,121.0,44.1753,31812381
ENSEMBLE,2012-05-01,Colorado River,10,22.0904,4.4349,0.512,14.479,48.6265,56793079
ENSEMBLE,2012-05-01,North Coast,1,134.1012,146.0,105.0,169.0,44.2901,52963697
ENSEMBLE,2012-05-01,North Lahontan,8,63.9325,59.0,30.0,93.0,41.644,16393369
ENSEMBLE,2012-05-01,Sacramento River,5,108.3323,110.5013,76.5014,142.4985,43.0516,76594735
ENSEMBLE,2012-05-01,San Francisco Bay,2,99.8561,106.0,67.0,133.0,40.8324,12931067
ENSEMBLE,2012-05-01,San Joaquin River,6,100.3194,102.5,62.5026,140.5004,49.9997,40790625
ENSEMBLE,2012-05-01,South Coast,4,91.1247,90.0,62.0,122.0,39.8675,30878419
ENSEMBLE,2012-05-01,South Lahontan,9,14.9634,4.4351,0.5234,16.4831,25.7545,75744307
ENSEMBLE,2012-05-01,Tulare Lake,7,83.6462,76.4987,30.5006,132.5004,59.7621,46730964
