MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2021-02-01,California Islands,0,38.0258,39,32,46,11.6901,296100
ENSEMBLE,2021-02-01,Central Coast,3,32.9364,33,23,43,13.9289,32365065
ENSEMBLE,2021-02-01,Colorado River,10,12.9832,7,3,14,18.1628,56818241
ENSEMBLE,2021-02-01,North Coast,1,29.4478,30,22,37,10.2799,51485479
ENSEMBLE,2021-02-01,North Lahontan,8,18.7379,17,12,23,10.3632,10345510
ENSEMBLE,2021-02-01,Sacramento River,5,30.7356,31,23,38,11.3243,65763847
ENSEMBLE,2021-02-01,San Francisco Bay,2,33.2816,34,25,42,13.0443,12943046
ENSEMBLE,2021-02-01,San Joaquin River,6,35.6004,37,28,43,12.5335,36142137
ENSEMBLE,2021-02-01,South Coast,4,36.6843,37,27,46,14.0883,31081220
ENSEMBLE,2021-02-01,South Lahontan,9,12.5438,10,5,17,10.3059,72559487
ENSEMBLE,2021-02-01,Tulare Lake,7,28.6104,28,18,38,14.6002,43541437
