MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2009-11-01,California Islands,0,45.5546,29,21,36,744.99,296101
ENSEMBLE,2009-11-01,Central Coast,3,23.7914,24,11,35,14.8102,32358540
ENSEMBLE,2009-11-01,Colorado River,10,8.1389,3,1,7,15.2093,56894137
ENSEMBLE,2009-11-01,North Coast,1,30.5677,31,23,39,11.2396,54290675
ENSEMBLE,2009-11-01,North Lahontan,8,16.4407,15,9,23,9.8234,17272224
ENSEMBLE,2009-11-01,Sacramento River,5,26.0058,26,20,32,9.0911,77765758
ENSEMBLE,2009-11-01,San Francisco Bay,2,27.8689,28,21,36,10.0875,12939987
ENSEMBLE,2009-11-01,San Joaquin River,6,25.3794,26,18,33,10.9206,42577254
ENSEMBLE,2009-11-01,South Coast,4,24.0985,24,13,34,14.219,31336239
ENSEMBLE,2009-11-01,South Lahontan,9,6.7146,4,2,8,7.7986,75772812
ENSEMBLE,2009-11-01,Tulare Lake,7,20.2965,19,9,31,13.3898,47163006
