MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2017-01-01,California Islands,0,50.8413,27,22,32,879.5382,289887
ENSEMBLE,2017-01-01,Central Coast,3,24.5192,25,19,30,8.4089,32331612
ENSEMBLE,2017-01-01,Colorado River,10,14.8326,12,8,17,11.9558,56465531
ENSEMBLE,2017-01-01,North Coast,1,18.9409,19,15,23,6.1818,31183375
ENSEMBLE,2017-01-01,North Lahontan,8,9.4804,8,5,12,5.5536,9243098
ENSEMBLE,2017-01-01,Sacramento River,5,17.1976,17,13,22,6.8746,55749555
ENSEMBLE,2017-01-01,San Francisco Bay,2,20.7724,21,16,27,7.4942,12926552
ENSEMBLE,2017-01-01,San Joaquin River,6,20.9166,21,17,25,6.5118,36499396
ENSEMBLE,2017-01-01,South Coast,4,22.0725,22,14,30,10.4706,30664116
ENSEMBLE,2017-01-01,South Lahontan,9,11.5974,11,6,16,7.3809,68699293
ENSEMBLE,2017-01-01,Tulare Lake,7,22.7326,23,17,28,8.5581,38001394
