MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2022-05-01,California Islands,0,73.4695,73.0,60.0,87.0,19.1979,295356
ENSEMBLE,2022-05-01,Central Coast,3,71.7471,71.0,31.0,110.0,45.97,32364335
ENSEMBLE,2022-05-01,Colorado River,10,25.0537,8.4594,2.4205,22.4859,46.8368,56926894
ENSEMBLE,2022-05-01,North Coast,1,105.2409,110.0,86.0,129.0,31.7362,54940015
ENSEMBLE,2022-05-01,North Lahontan,8,63.4078,57.0,34.0,87.0,38.8066,16533720
ENSEMBLE,2022-05-01,Sacramento River,5,91.1555,92.5003,56.5031,124.4981,44.7589,76754823
ENSEMBLE,2022-05-01,San Francisco Bay,2,96.7921,99.0,56.0,139.0,47.1858,12930851
ENSEMBLE,2022-05-01,San Joaquin River,6,86.9398,86.4998,44.5045,126.4997,49.8968,41473710
ENSEMBLE,2022-05-01,South Coast,4,88.2744,85.0,60.0,116.0,38.2803,31329961
ENSEMBLE,2022-05-01,South Lahontan,9,21.7873,12.4696,6.4916,27.0,26.4611,75886405
ENSEMBLE,2022-05-01,Tulare Lake,7,74.431,66.498,22.4951,118.499,57.2239,47056551
