MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2007-09-01,California Islands,0,67.2536,59,45,74,515.0776,295857
ENSEMBLE,2007-09-01,Central Coast,3,44.9732,42,12,74,34.4226,32368265
ENSEMBLE,2007-09-01,Colorado River,10,16.6453,5,2,15,32.8436,56930796
ENSEMBLE,2007-09-01,North Coast,1,80.5795,87,62,103,30.7855,55726959
ENSEMBLE,2007-09-01,North Lahontan,8,43.2607,37,20,62,29.2402,17540068
ENSEMBLE,2007-09-01,Sacramento River,5,67.7428,71,41,94,33.5429,78288925
ENSEMBLE,2007-09-01,San Francisco Bay,2,61.3569,60,31,93,35.7327,12905395
ENSEMBLE,2007-09-01,San Joaquin River,6,56.704,56,23,88,37.909,43848702
ENSEMBLE,2007-09-01,South Coast,4,52.6694,53,31,72,27.5794,31342675
ENSEMBLE,2007-09-01,South Lahontan,9,11.1142,4,1,13,17.2806,76568500
ENSEMBLE,2007-09-01,Tulare Lake,7,50.1848,42,14,82,40.5452,48372141
