MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2023-07-01,California Islands,0,105.5464,107.0,92.0,121.0,21.7653,294802
ENSEMBLE,2023-07-01,Central Coast,3,94.358,94.5,58.5018,130.5009,44.3691,32345413
ENSEMBLE,2023-07-01,Colorado River,10,27.9575,8.4766,2.4244,30.4928,50.1433,56933254
ENSEMBLE,2023-07-01,North Coast,1,134.0438,146.5044,98.5024,174.5009,49.9446,55656086
ENSEMBLE,2023-07-01,North Lahontan,8,87.3967,80.4991,44.5024,122.5013,54.932,17386817
ENSEMBLE,2023-07-01,Sacramento River,5,115.0973,116.5017,68.5002,160.4986,57.5282,78239283
ENSEMBLE,2023-07-01,San Francisco Bay,2,103.6718,102.4967,62.5004,148.5195,49.9384,12925627
ENSEMBLE,2023-07-01,San Joaquin River,6,102.8224,98.5003,50.4977,150.4995,60.8867,42468547
ENSEMBLE,2023-07-01,South Coast,4,109.4506,108.5005,76.5028,140.498,43.8883,31338188
ENSEMBLE,2023-07-01,South Lahontan,9,23.8001,12.4802,4.49,28.4862,32.9565,75977452
ENSEMBLE,2023-07-01,Tulare Lake,7,95.0718,80.4971,40.4965,142.4989,64.1404,46965679
