MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2018-02-01,California Islands,0,45.3714,35,28,43,577.66,296102
ENSEMBLE,2018-02-01,Central Coast,3,32.1175,32,22,42,14.4457,32364015
ENSEMBLE,2018-02-01,Colorado River,10,12.5776,7,3,14,16.7873,56890620
ENSEMBLE,2018-02-01,North Coast,1,36.1138,37,28,45,11.7205,52686985
ENSEMBLE,2018-02-01,North Lahontan,8,19.2337,18,12,25,10.3368,14315292
ENSEMBLE,2018-02-01,Sacramento River,5,35.0965,36,27,44,12.3249,72725373
ENSEMBLE,2018-02-01,San Francisco Bay,2,36.2884,37,27,47,13.129,12941170
ENSEMBLE,2018-02-01,San Joaquin River,6,35.5162,36,27,44,12.9576,39971804
ENSEMBLE,2018-02-01,South Coast,4,34.9634,35,24,46,16.109,31261542
ENSEMBLE,2018-02-01,South Lahontan,9,11.8805,10,5,16,9.6217,74606884
ENSEMBLE,2018-02-01,Tulare Lake,7,27.5604,26,17,36,14.2679,45951516
