MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2009-08-01,California Islands,0,62.0956,60.0,43.0,79.0,226.7018,295944
ENSEMBLE,2009-08-01,Central Coast,3,55.5419,51.0,18.0,88.0,41.7322,32345042
ENSEMBLE,2009-08-01,Colorado River,10,21.3327,6.4693,2.4447,18.4778,40.7741,56933990
ENSEMBLE,2009-08-01,North Coast,1,114.5328,127.0,87.0,148.0,44.9286,55715340
ENSEMBLE,2009-08-01,North Lahontan,8,53.9393,45.0,19.0,82.0,42.3883,17538094
ENSEMBLE,2009-08-01,Sacramento River,5,91.7239,97.0,50.0,132.0,50.1384,78290739
ENSEMBLE,2009-08-01,San Francisco Bay,2,81.8442,78.0,44.0,124.0,45.7525,12910411
ENSEMBLE,2009-08-01,San Joaquin River,6,77.0054,74.501,28.4965,120.4981,54.1243,43804413
ENSEMBLE,2009-08-01,South Coast,4,77.5505,76.0,49.0,104.0,38.3991,31341248
ENSEMBLE,2009-08-01,South Lahontan,9,15.4292,6.4654,2.4604,16.4745,23.5387,76560540
ENSEMBLE,2009-08-01,Tulare Lake,7,66.6789,52.4973,14.4955,110.4973,57.4042,48359797
