MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2012-12-01,California Islands,0,29.5794,28,25,36,6.7617,107
ENSEMBLE,2012-12-01,Central Coast,3,18.844,20,15,23,7.2268,2715186
ENSEMBLE,2012-12-01,Colorado River,10,39.1576,38,27,53,15.9805,2621119
ENSEMBLE,2012-12-01,North Coast,1,20.4778,20,17,24,4.8226,523589
ENSEMBLE,2012-12-01,North Lahontan,8,13.0218,13,9,17,4.9165,413258
ENSEMBLE,2012-12-01,Sacramento River,5,19.9655,19,16,24,6.4623,8676954
ENSEMBLE,2012-12-01,San Francisco Bay,2,18.7144,18,15,22,4.9864,582849
ENSEMBLE,2012-12-01,San Joaquin River,6,20.3924,21,17,24,5.5613,9015804
ENSEMBLE,2012-12-01,South Coast,4,26.6029,27,20,33,10.6179,935895
ENSEMBLE,2012-12-01,South Lahontan,9,16.802,15,9,22,11.7951,321057
ENSEMBLE,2012-12-01,Tulare Lake,7,20.1965,21,15,26,7.7424,13653808
