MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2019-04-01,California Islands,0,79.8087,81,72,89,9.8915,115
ENSEMBLE,2019-04-01,Central Coast,3,71.1472,70,54,89,24.9971,2719681
ENSEMBLE,2019-04-01,Colorado River,10,124.4904,141,70,178,61.2468,2621250
ENSEMBLE,2019-04-01,North Coast,1,76.6889,80,61,97,25.2447,1907760
ENSEMBLE,2019-04-01,North Lahontan,8,69.2366,70,52,88,23.6611,760764
ENSEMBLE,2019-04-01,Sacramento River,5,84.1714,85,63,107,29.9466,9994213
ENSEMBLE,2019-04-01,San Francisco Bay,2,84.8138,85,68,103,21.9943,596524
ENSEMBLE,2019-04-01,San Joaquin River,6,90.2937,97,63,120,34.0337,9311817
ENSEMBLE,2019-04-01,South Coast,4,82.1918,84,63,100,27.3388,933694
ENSEMBLE,2019-04-01,South Lahontan,9,86.2532,81,51,117,45.2222,335361
ENSEMBLE,2019-04-01,Tulare Lake,7,79.8858,77,44,114,39.779,14212185
