MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2014-06-01,California Islands,0,35.4891,23.0,13.0,53.0,28.2133,92
ENSEMBLE,2014-06-01,Central Coast,3,74.757,77.0,40.0,106.0,42.8964,2725236
ENSEMBLE,2014-06-01,Colorado River,10,131.7781,150.5095,50.4895,200.4991,79.5074,2621250
ENSEMBLE,2014-06-01,North Coast,1,107.5902,108.0,69.0,148.0,50.3794,1907457
ENSEMBLE,2014-06-01,North Lahontan,8,98.1578,105.0,47.0,145.0,54.713,763211
ENSEMBLE,2014-06-01,Sacramento River,5,129.5858,142.0,72.0,187.0,63.9957,9997270
ENSEMBLE,2014-06-01,San Francisco Bay,2,75.5937,76.0,54.0,97.0,31.3397,596293
ENSEMBLE,2014-06-01,San Joaquin River,6,123.3513,130.5017,72.4979,172.4989,59.4987,9311817
ENSEMBLE,2014-06-01,South Coast,4,90.3801,93.0,55.0,124.0,43.7069,941005
ENSEMBLE,2014-06-01,South Lahontan,9,103.5868,109.0,28.0,163.0,73.6599,335871
ENSEMBLE,2014-06-01,Tulare Lake,7,110.2653,116.5026,42.4978,168.4986,69.1943,14214085
