MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2010-08-01,California Islands,0,59.0783,57,50,67,11.5752,115
ENSEMBLE,2010-08-01,Central Coast,3,68.2951,68,39,94,36.825,2730111
ENSEMBLE,2010-08-01,Colorado River,10,93.6613,80,36,151,62.754,2621250
ENSEMBLE,2010-08-01,North Coast,1,91.2694,95,58,127,42.3459,1902097
ENSEMBLE,2010-08-01,North Lahontan,8,78.4618,83,32,119,48.8136,763211
ENSEMBLE,2010-08-01,Sacramento River,5,118.8668,129,67,174,59.1386,9997270
ENSEMBLE,2010-08-01,San Francisco Bay,2,62.9013,61,43,81,27.5558,593952
ENSEMBLE,2010-08-01,San Joaquin River,6,118.6597,132,81,161,53.4515,9311817
ENSEMBLE,2010-08-01,South Coast,4,86.2387,89,51,120,42.7189,938174
ENSEMBLE,2010-08-01,South Lahontan,9,92.1534,95,23,151,67.3984,335871
ENSEMBLE,2010-08-01,Tulare Lake,7,106.7808,118,40,163,64.3594,14214085
