MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2005-06-01,California Islands,0,78.0522,75.0,63.0,94.0,22.2002,115
ENSEMBLE,2005-06-01,Central Coast,3,78.1419,78.0,55.0,101.0,32.7362,2730026
ENSEMBLE,2005-06-01,Colorado River,10,126.789,148.5061,52.493,186.5021,70.4386,2621250
ENSEMBLE,2005-06-01,North Coast,1,106.9095,112.0,84.0,132.0,33.8519,1891453
ENSEMBLE,2005-06-01,North Lahontan,8,102.3408,112.0,77.0,134.0,39.5016,763211
ENSEMBLE,2005-06-01,Sacramento River,5,120.2502,126.0,83.0,160.0,46.2793,9997268
ENSEMBLE,2005-06-01,San Francisco Bay,2,85.7227,86.0,68.0,105.0,27.238,596144
ENSEMBLE,2005-06-01,San Joaquin River,6,107.8192,108.0,65.0,149.0,49.0763,9311808
ENSEMBLE,2005-06-01,South Coast,4,94.0875,95.0,65.0,121.0,38.6195,941533
ENSEMBLE,2005-06-01,South Lahontan,9,99.0729,103.0,39.0,151.0,63.1413,335871
ENSEMBLE,2005-06-01,Tulare Lake,7,105.5918,105.0,61.0,151.0,54.3094,14214085
