MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2011-02-01,California Islands,0,47.8957,48,45,52,5.1167,115
ENSEMBLE,2011-02-01,Central Coast,3,30.6285,31,23,38,11.3203,2717679
ENSEMBLE,2011-02-01,Colorado River,10,49.1741,50,26,72,25.4937,2621250
ENSEMBLE,2011-02-01,North Coast,1,27.4163,27,19,36,10.4295,1886031
ENSEMBLE,2011-02-01,North Lahontan,8,18.2807,18,13,24,7.4384,667063
ENSEMBLE,2011-02-01,Sacramento River,5,34.0737,35,27,41,10.2608,8025527
ENSEMBLE,2011-02-01,San Francisco Bay,2,33.7093,35,29,39,7.8285,559908
ENSEMBLE,2011-02-01,San Joaquin River,6,37.2273,38,32,44,9.3147,9175102
ENSEMBLE,2011-02-01,South Coast,4,42.9275,44,36,51,11.1292,941853
ENSEMBLE,2011-02-01,South Lahontan,9,27.8618,25,17,38,14.179,305535
ENSEMBLE,2011-02-01,Tulare Lake,7,36.6495,37,26,48,13.5362,14192903
