MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2013-01-01,California Islands,0,50.1217,49,46,55,6.3713,115
ENSEMBLE,2013-01-01,Central Coast,3,26.5935,27,21,33,9.4054,2638883
ENSEMBLE,2013-01-01,Colorado River,10,38.8018,40,21,56,19.4284,2618828
ENSEMBLE,2013-01-01,North Coast,1,29.5341,30,25,34,6.6687,800992
ENSEMBLE,2013-01-01,North Lahontan,8,13.9937,14,11,17,4.1917,143780
ENSEMBLE,2013-01-01,Sacramento River,5,25.3654,26,20,30,7.5997,8801440
ENSEMBLE,2013-01-01,San Francisco Bay,2,24.5066,25,20,29,6.4044,592197
ENSEMBLE,2013-01-01,San Joaquin River,6,25.3065,26,22,29,5.9341,9084515
ENSEMBLE,2013-01-01,South Coast,4,33.9546,36,24,44,14.1016,938056
ENSEMBLE,2013-01-01,South Lahontan,9,14.8955,13,8,20,10.3868,305419
ENSEMBLE,2013-01-01,Tulare Lake,7,25.6996,26,18,33,10.0587,13835878
