MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2010-11-01,California Islands,0,26.8696,27,21,32,8.0201,115
ENSEMBLE,2010-11-01,Central Coast,3,25.7198,25,18,33,11.688,2730702
ENSEMBLE,2010-11-01,Colorado River,10,43.9072,41,19,67,26.9337,2621132
ENSEMBLE,2010-11-01,North Coast,1,21.5399,22,15,28,8.6975,1767801
ENSEMBLE,2010-11-01,North Lahontan,8,17.3493,18,13,22,6.8006,644787
ENSEMBLE,2010-11-01,Sacramento River,5,29.0613,29,22,36,9.6877,8825060
ENSEMBLE,2010-11-01,San Francisco Bay,2,25.9575,26,22,30,6.438,592852
ENSEMBLE,2010-11-01,San Joaquin River,6,28.315,29,22,35,8.7876,9309273
ENSEMBLE,2010-11-01,South Coast,4,38.5237,39,27,49,14.7205,941853
ENSEMBLE,2010-11-01,South Lahontan,9,25.9219,23,15,32,15.387,335871
ENSEMBLE,2010-11-01,Tulare Lake,7,28.2897,28,20,36,10.8734,14210148
