MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2017-05-01,California Islands,0,82.5739,82.0,74.0,88.0,11.1153,115
ENSEMBLE,2017-05-01,Central Coast,3,79.8115,80.0,59.0,101.0,31.0155,2730158
ENSEMBLE,2017-05-01,Colorado River,10,125.0865,142.5022,50.4875,186.5016,71.3861,2621250
ENSEMBLE,2017-05-01,North Coast,1,109.7955,118.0,79.0,141.0,38.506,1806527
ENSEMBLE,2017-05-01,North Lahontan,8,108.1644,115.0,88.0,134.0,34.7054,762947
ENSEMBLE,2017-05-01,Sacramento River,5,111.3192,113.0,81.0,142.0,41.4246,9997229
ENSEMBLE,2017-05-01,San Francisco Bay,2,89.1363,88.0,70.0,108.0,27.0978,596369
ENSEMBLE,2017-05-01,San Joaquin River,6,110.7202,110.0,68.0,153.0,47.788,9311817
ENSEMBLE,2017-05-01,South Coast,4,85.7027,87.0,63.0,109.0,31.7577,941849
ENSEMBLE,2017-05-01,South Lahontan,9,98.9228,99.0,44.0,148.0,60.6201,335871
ENSEMBLE,2017-05-01,Tulare Lake,7,99.8492,96.0,55.0,142.0,51.1867,14213890
