MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2014-11-01,California Islands,0,15.713,11,8,22,11.2046,115
ENSEMBLE,2014-11-01,Central Coast,3,27.1093,27,19,34,12.6236,2730748
ENSEMBLE,2014-11-01,Colorado River,10,46.012,47,24,67,24.6578,2621250
ENSEMBLE,2014-11-01,North Coast,1,23.501,24,19,29,8.3865,1781229
ENSEMBLE,2014-11-01,North Lahontan,8,17.8958,18,12,24,8.6529,759633
ENSEMBLE,2014-11-01,Sacramento River,5,23.3305,23,15,32,11.2534,9992212
ENSEMBLE,2014-11-01,San Francisco Bay,2,21.6757,23,16,28,8.0554,596795
ENSEMBLE,2014-11-01,San Joaquin River,6,29.0348,29,22,36,9.8413,9146304
ENSEMBLE,2014-11-01,South Coast,4,34.4928,37,19,49,18.3394,941855
ENSEMBLE,2014-11-01,South Lahontan,9,23.01,16,8,33,19.7631,335871
ENSEMBLE,2014-11-01,Tulare Lake,7,28.8755,28,18,39,12.8488,14211575
