MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2025-05-01,California Islands,0,90.3043,93.0,81.0,101.0,14.1484,115
ENSEMBLE,2025-05-01,Central Coast,3,80.2408,80.0,54.0,106.0,35.774,2729808
ENSEMBLE,2025-05-01,Colorado River,10,129.5944,150.5038,52.493,192.4994,72.9579,2621250
ENSEMBLE,2025-05-01,North Coast,1,104.628,107.0,78.0,136.0,37.7548,1907730
ENSEMBLE,2025-05-01,North Lahontan,8,111.5368,118.0,90.0,136.0,32.1682,763211
ENSEMBLE,2025-05-01,Sacramento River,5,127.7996,131.0,94.0,164.0,45.3979,9997264
ENSEMBLE,2025-05-01,San Francisco Bay,2,91.1103,88.0,70.0,112.0,30.2073,596084
ENSEMBLE,2025-05-01,San Joaquin River,6,119.6283,123.0,73.0,166.0,52.2981,9311817
ENSEMBLE,2025-05-01,South Coast,4,94.8012,98.0,70.0,119.0,31.9551,941851
ENSEMBLE,2025-05-01,South Lahontan,9,92.6712,88.0,37.0,145.0,60.0323,335871
ENSEMBLE,2025-05-01,Tulare Lake,7,105.8752,109.0,48.0,160.0,61.9947,14214085
