MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2005-04-01,San Luis Obispo,06079,06,079,77.3347,81.0,60.0,98.0,28.0646,9518654
SSEBOP,2005-04-01,San Mateo,06081,06,081,76.1678,84.0,63.0,97.0,28.0628,1302163
SSEBOP,2005-04-01,Sierra,06091,06,091,57.7737,60.0,38.0,78.0,25.8391,1430017
SSEBOP,2005-04-01,Sacramento,06067,06,067,76.8745,83.0,54.0,100.0,30.7141,2860049
SSEBOP,2005-04-01,Tulare,06107,06,107,66.3852,71.0,43.0,91.0,31.8921,10073617
SSEBOP,2005-04-01,San Benito,06069,06,069,76.764,81.0,64.0,94.0,24.1121,4000233
SSEBOP,2005-04-01,Butte,06007,06,007,84.8464,90.0,71.0,102.0,25.9569,4620992
SSEBOP,2005-04-01,Merced,06047,06,047,74.2684,79.0,54.0,97.0,31.7339,5694238
SSEBOP,2005-04-01,Tuolumne,06109,06,109,77.108,80.0,61.0,96.0,26.1715,3476354
SSEBOP,2005-04-01,Orange,06059,06,059,49.6938,47.0,22.0,78.0,32.1329,2274066
SSEBOP,2005-04-01,Los Angeles,06037,06,037,50.9454,47.0,26.0,76.0,31.223,11220153
SSEBOP,2005-04-01,Santa Cruz,06087,06,087,84.8068,93.0,77.0,101.0,23.1334,1271549
SSEBOP,2005-04-01,Sonoma,06097,06,097,83.3641,88.0,74.0,96.0,18.7551,4553287
SSEBOP,2005-04-01,Marin,06041,06,041,85.5935,90.0,79.0,97.0,18.3648,1489326
SSEBOP,2005-04-01,Alameda,06001,06,001,75.6601,86.0,49.0,103.0,34.5619,2158551
SSEBOP,2005-04-01,Alpine,06003,06,003,29.8936,28.0,16.0,42.0,18.888,323790
SSEBOP,2005-04-01,Placer,06061,06,061,83.5579,87.0,69.0,102.0,25.1439,2986844
SSEBOP,2005-04-01,Nevada,06057,06,057,81.9051,86.0,71.0,98.0,24.6861,1865341
SSEBOP,2005-04-01,Yolo,06113,06,113,75.5595,82.0,56.0,99.0,32.175,2939248
SSEBOP,2005-04-01,Fresno,06019,06,019,56.1108,58.0,25.0,84.0,35.1273,12944322
SSEBOP,2005-04-01,Trinity,06105,06,105,71.6525,75.0,61.0,84.0,17.6886,7625875
SSEBOP,2005-04-01,Shasta,06089,06,089,69.448,72.0,55.0,85.0,22.1683,10154755
SSEBOP,2005-04-01,Yuba,06115,06,115,90.4282,93.0,79.0,105.0,22.5058,1850145
SSEBOP,2005-04-01,Colusa,06011,06,011,63.5437,67.0,39.0,85.0,30.0584,3318906
SSEBOP,2005-04-01,Riverside,06065,06,065,31.4929,17.0,4.0,48.0,38.425,20912022
SSEBOP,2005-04-01,Contra Costa,06013,06,013,79.6681,88.0,58.0,103.0,31.9658,2187825
SSEBOP,2005-04-01,Humboldt,06023,06,023,82.8477,88.0,77.0,94.0,16.4633,9408273
SSEBOP,2005-04-01,San Diego,06073,06,073,50.2233,53.0,23.0,74.0,31.1737,12132119
SSEBOP,2005-04-01,Monterey,06053,06,053,75.6461,79.0,63.0,92.0,23.6233,9492494
SSEBOP,2005-04-01,Mendocino,06045,06,045,83.2972,87.0,74.0,96.0,16.9153,9967457
SSEBOP,2005-04-01,El Dorado,06017,06,017,84.1765,88.0,72.0,100.0,22.6745,3501982
SSEBOP,2005-04-01,Siskiyou,06093,06,093,52.4415,52.0,35.0,70.0,23.5672,14108112
SSEBOP,2005-04-01,Madera,06039,06,039,74.2474,79.0,60.0,92.0,26.9399,4766623
SSEBOP,2005-04-01,Lake,06033,06,033,74.0461,74.0,62.0,86.0,19.598,3796073
SSEBOP,2005-04-01,Ventura,06111,06,111,70.9203,62.3554,62.3554,62.3554,749.3727,5198125
SSEBOP,2005-04-01,Sutter,06101,06,101,64.1294,64.0,35.0,92.0,33.8775,1750691
SSEBOP,2005-04-01,Glenn,06021,06,021,71.4946,73.0,55.0,89.0,26.2284,3679163
SSEBOP,2005-04-01,Mariposa,06043,06,043,82.6416,85.0,72.0,95.0,18.4359,3402575
