MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2008-03-01,San Luis Obispo,06079,06,079,69.1414,72.0,53.0,88.0,26.3987,9518884
SSEBOP,2008-03-01,San Mateo,06081,06,081,56.8598,60.0,42.0,76.0,23.3273,1299407
SSEBOP,2008-03-01,Sierra,06091,06,091,48.3059,53.0,27.0,69.0,26.2954,1372015
SSEBOP,2008-03-01,Sacramento,06067,06,067,60.8892,63.0,42.0,78.0,26.0255,2860841
SSEBOP,2008-03-01,Tulare,06107,06,107,61.8592,66.0,38.0,85.0,31.5767,10087847
SSEBOP,2008-03-01,San Benito,06069,06,069,59.8081,61.0,44.0,77.0,23.6793,4001059
SSEBOP,2008-03-01,Butte,06007,06,007,66.6571,70.0,51.0,85.0,24.7637,4544945
SSEBOP,2008-03-01,Merced,06047,06,047,70.2611,73.0,52.0,91.0,29.1917,5694496
SSEBOP,2008-03-01,Tuolumne,06109,06,109,60.4542,63.0,48.0,75.0,23.0608,3538483
SSEBOP,2008-03-01,Orange,06059,06,059,46.9675,42.0,20.0,73.0,31.4084,2274086
SSEBOP,2008-03-01,Los Angeles,06037,06,037,40.6975,34.0,14.0,64.0,31.3832,11283119
SSEBOP,2008-03-01,Santa Cruz,06087,06,087,67.7026,75.0,59.0,83.0,21.0043,1271961
SSEBOP,2008-03-01,Sonoma,06097,06,097,64.2403,67.0,54.0,77.0,17.3144,4552983
SSEBOP,2008-03-01,Marin,06041,06,041,61.8679,65.0,53.0,73.0,16.4142,1489127
SSEBOP,2008-03-01,Alameda,06001,06,001,58.8245,63.0,36.0,81.0,28.5478,2158425
SSEBOP,2008-03-01,Alpine,06003,06,003,24.0024,22.0,8.0,37.0,18.92,479213
SSEBOP,2008-03-01,Placer,06061,06,061,66.9713,69.0,54.0,82.0,22.624,2993424
SSEBOP,2008-03-01,Nevada,06057,06,057,64.7897,68.0,55.0,79.0,20.813,1855133
SSEBOP,2008-03-01,Yolo,06113,06,113,61.2115,63.0,42.0,81.0,27.8736,2939762
SSEBOP,2008-03-01,Fresno,06019,06,019,50.0318,51.0,24.0,73.0,30.6801,12986643
SSEBOP,2008-03-01,Trinity,06105,06,105,65.0057,68.0,54.0,79.0,19.3596,6771945
SSEBOP,2008-03-01,Shasta,06089,06,089,56.2992,57.0,42.0,72.0,21.3967,9466492
