MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2020-07-01,San Luis Obispo,06079,06,079,52.3455,45.0,8.0,87.0,45.839,9509542
SSEBOP,2020-07-01,San Mateo,06081,06,081,94.4041,104.0,57.0,136.0,45.0633,1287356
SSEBOP,2020-07-01,Sierra,06091,06,091,144.7855,153.0,119.0,183.0,50.1236,2768754
SSEBOP,2020-07-01,Sacramento,06067,06,067,87.2589,70.4965,28.5034,130.4997,71.5438,2861621
SSEBOP,2020-07-01,Tulare,06107,06,107,97.2897,96.5004,42.5025,146.4998,64.2891,13856995
SSEBOP,2020-07-01,San Benito,06069,06,069,54.5384,52.0,15.0,86.0,42.5942,4001303
SSEBOP,2020-07-01,Butte,06007,06,007,132.4169,148.0,82.0,190.0,68.4937,4826560
SSEBOP,2020-07-01,Merced,06047,06,047,84.296,64.5027,0.0419,154.4975,81.3326,5694512
SSEBOP,2020-07-01,Tuolumne,06109,06,109,110.586,114.5036,60.5,158.4961,60.9767,6524653
SSEBOP,2020-07-01,Orange,06059,06,059,57.7199,52.0,30.0,82.0,36.4062,2273608
SSEBOP,2020-07-01,Los Angeles,06037,06,037,60.6073,46.4933,22.4992,92.4973,49.5835,11355056
SSEBOP,2020-07-01,Santa Cruz,06087,06,087,113.7661,130.0,93.0,143.0,39.3284,1264524
SSEBOP,2020-07-01,Sonoma,06097,06,097,113.1988,114.0,67.0,165.0,56.0597,4552771
SSEBOP,2020-07-01,Marin,06041,06,041,95.3623,96.0,56.0,139.0,46.3145,1487584
SSEBOP,2020-07-01,Alameda,06001,06,001,61.8176,48.0,22.0,92.0,50.0893,2158462
SSEBOP,2020-07-01,Alpine,06003,06,003,96.843,98.0,70.0,125.0,38.8109,2130616
SSEBOP,2020-07-01,Placer,06061,06,061,149.1946,158.5032,112.5026,196.4989,61.1854,4322809
SSEBOP,2020-07-01,Nevada,06057,06,057,148.2341,152.0,117.0,187.0,46.7585,2801504
SSEBOP,2020-07-01,Yolo,06113,06,113,97.0671,92.4919,38.5019,148.4983,68.7117,2939947
SSEBOP,2020-07-01,Fresno,06019,06,019,81.2229,74.5029,12.4941,132.4973,69.2478,17130727
SSEBOP,2020-07-01,Trinity,06105,06,105,155.7251,164.0,137.0,181.0,36.1145,9221082
SSEBOP,2020-07-01,Shasta,06089,06,089,140.881,144.501,96.502,190.4998,60.2843,11072047
SSEBOP,2020-07-01,Yuba,06115,06,115,127.4713,140.0,63.0,197.0,75.1512,1853280
SSEBOP,2020-07-01,Colusa,06011,06,011,105.1542,94.0,41.0,172.0,76.5037,3327977
SSEBOP,2020-07-01,Riverside,06065,06,065,32.5219,6.467,0.1638,44.4967,53.5502,20976550
SSEBOP,2020-07-01,Contra Costa,06013,06,013,75.3817,60.4944,24.5042,110.4906,64.6306,2186950
SSEBOP,2020-07-01,Humboldt,06023,06,023,150.19,158.0,139.0,173.0,32.9615,10274269
SSEBOP,2020-07-01,San Diego,06073,06,073,62.4363,60.5004,20.501,96.4969,47.1912,12131642
SSEBOP,2020-07-01,Monterey,06053,06,053,65.3793,68.5021,32.5035,96.4991,40.6538,9454393
SSEBOP,2020-07-01,Mendocino,06045,06,045,168.6304,187.0,142.0,205.0,47.5412,10077282
SSEBOP,2020-07-01,El Dorado,06017,06,017,152.2427,160.4986,116.5053,196.5,55.1771,5132250
SSEBOP,2020-07-01,Siskiyou,06093,06,093,129.6935,143.0,89.0,178.0,59.771,18234222
SSEBOP,2020-07-01,Madera,06039,06,039,94.6395,98.5013,34.5034,146.4984,66.5992,6150953
SSEBOP,2020-07-01,Lake,06033,06,033,112.2941,109.0,76.0,148.0,54.1125,3821763
SSEBOP,2020-07-01,Ventura,06111,06,111,75.5789,74.0,47.0,102.0,38.0467,5250018
SSEBOP,2020-07-01,Sutter,06101,06,101,140.7156,148.5022,78.5017,212.5055,77.8705,1750915
SSEBOP,2020-07-01,Glenn,06021,06,021,100.3436,100.0,17.0,168.0,78.3658,3815095
SSEBOP,2020-07-01,Mariposa,06043,06,043,89.4857,94.506,36.5047,138.4976,60.0553,4205440
SSEBOP,2020-07-01,San Bernardino,06071,06,071,16.476,4.4731,0.1643,20.4907,32.0368,57776724
SSEBOP,2020-07-01,Stanislaus,06099,06,099,94.3564,82.5002,22.498,158.5063,75.3754,4356925
SSEBOP,2020-07-01,Imperial,06025,06,025,42.1556,0.1096,0.1096,18.4775,89.6802,12784906
SSEBOP,2020-07-01,Santa Clara,06085,06,085,83.1635,80.0,44.0,121.0,46.8272,3741899
SSEBOP,2020-07-01,Calaveras,06009,06,009,122.874,128.4979,68.4947,178.4978,67.8399,2984094
SSEBOP,2020-07-01,Tehama,06103,06,103,90.9352,90.5,32.5017,144.499,63.1052,8528386
SSEBOP,2020-07-01,Santa Barbara,06083,06,083,69.0664,70.0,39.0,98.0,39.0869,7554261
SSEBOP,2020-07-01,Mono,06051,06,051,46.9004,36.4973,10.4898,68.4958,47.1283,8921560
SSEBOP,2020-07-01,Del Norte,06015,06,015,151.1494,158.0,141.0,169.0,28.3955,2898994
SSEBOP,2020-07-01,Napa,06055,06,055,111.9518,109.0,76.0,146.0,51.884,2279839
SSEBOP,2020-07-01,Solano,06095,06,095,94.8927,80.4915,30.4918,150.4993,73.5014,2561142
SSEBOP,2020-07-01,Modoc,06049,06,049,67.6722,51.0,24.0,107.0,54.029,12078572
SSEBOP,2020-07-01,San Joaquin,06077,06,077,112.2308,108.5003,44.4975,174.4932,77.8697,4105144
SSEBOP,2020-07-01,Inyo,06027,06,027,18.0496,5.3935,0.401,21.4538,35.1016,29270037
SSEBOP,2020-07-01,Plumas,06063,06,063,137.287,144.0,111.0,173.0,47.1174,7520601
SSEBOP,2020-07-01,Amador,06005,06,005,124.218,122.5073,70.5007,180.5024,66.4245,1743876
SSEBOP,2020-07-01,San Francisco,06075,06,075,28.7564,17.0,6.0,36.0,33.6026,128491
SSEBOP,2020-07-01,Kings,06031,06,031,77.385,32.4967,0.0539,158.4964,88.0432,4005619
SSEBOP,2020-07-01,Lassen,06035,06,035,71.4092,56.0,26.0,112.0,56.0332,13553009
SSEBOP,2020-07-01,Kern,06029,06,029,53.2606,28.4919,2.4667,86.5001,61.9004,23495754
