MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2005-08-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,52.8997,50.0,26.0,78.0,28.6489,668
FILLED,2005-08-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
FILLED,2005-08-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,76.7068,75.0,61.0,91.0,23.7252,39743
FILLED,2005-08-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,81.4102,81.0,64.0,97.0,25.9771,9502
FILLED,2005-08-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,102.7134,112.0,72.0,140.0,47.1775,159280
FILLED,2005-08-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,79.4718,83.0,30.0,124.0,49.0187,74425
FILLED,2005-08-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,116.914,123.0,97.0,143.0,31.2721,9746
FILLED,2005-08-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
FILLED,2005-08-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
FILLED,2005-08-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,64.7959,65.0,42.0,85.0,30.2802,5982
FILLED,2005-08-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,63.7824,62.0,46.0,81.0,27.2488,2353
FILLED,2005-08-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,44.7564,46.0,33.0,59.0,18.2941,1605
FILLED,2005-08-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,72.4179,40.0,18.0,135.0,65.3793,136108
FILLED,2005-08-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,123.7094,131.0,111.0,146.0,31.6475,48489
FILLED,2005-08-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,111.3271,114.0,106.0,120.0,12.7657,538
FILLED,2005-08-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
FILLED,2005-08-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,101.4971,104.0,86.0,119.0,26.8486,7870
FILLED,2005-08-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
FILLED,2005-08-01,5-054,5-054,ASH VALLEY,ASH VALLEY,82.8816,83.0,56.0,108.0,37.7718,12106
FILLED,2005-08-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
FILLED,2005-08-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,65.7533,68.0,49.0,82.0,20.4848,1877
FILLED,2005-08-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
FILLED,2005-08-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
FILLED,2005-08-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,92.5647,96.5,85.0,106.0,18.7814,510
FILLED,2005-08-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
FILLED,2005-08-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
FILLED,2005-08-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
FILLED,2005-08-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,124.9744,125.0,118.0,132.0,9.0284,39
FILLED,2005-08-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
FILLED,2005-08-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
FILLED,2005-08-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,4.2756,4.0,1.0,6.0,3.6322,918
FILLED,2005-08-01,5-015,5-015,BIG VALLEY,BIG VALLEY,79.2175,77.0,48.0,108.0,38.6838,41040
FILLED,2005-08-01,5-004,5-004,BIG VALLEY,BIG VALLEY,84.5624,86.0,45.0,124.0,46.0986,163109
FILLED,2005-08-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,37.7386,31.0,21.0,50.0,21.7173,7575
FILLED,2005-08-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
FILLED,2005-08-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,43.8522,42.0,34.0,54.0,12.6744,1130
FILLED,2005-08-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,,,,,0
