MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2012-04-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,32.0464,33.0,27.0,40.0,11.0867,668
FILLED,2012-04-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
FILLED,2012-04-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,61.02,61.0,49.0,73.0,17.3204,39743
FILLED,2012-04-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,54.7272,51.0,42.0,67.0,17.8406,9502
FILLED,2012-04-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,66.3486,70.0,51.0,84.0,23.8649,159280
FILLED,2012-04-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,66.4396,68.0,51.0,82.0,23.0527,74425
FILLED,2012-04-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,79.8465,82.0,72.0,89.0,12.2412,9746
FILLED,2012-04-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
FILLED,2012-04-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
FILLED,2012-04-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,75.0395,77.0,60.0,90.0,20.6517,5982
FILLED,2012-04-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,74.7773,77.0,67.0,85.0,14.7204,2353
FILLED,2012-04-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,100.491,100.0,95.0,106.0,9.2949,1605
FILLED,2012-04-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,64.7429,48.0,24.0,109.0,47.9501,136108
FILLED,2012-04-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,49.0717,49.0,37.0,62.0,17.6934,48489
FILLED,2012-04-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,106.3383,108.0,100.0,115.0,12.795,538
FILLED,2012-04-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
FILLED,2012-04-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,66.5851,71.0,52.0,84.0,24.6004,7870
FILLED,2012-04-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
FILLED,2012-04-01,5-054,5-054,ASH VALLEY,ASH VALLEY,64.9494,66.0,53.0,77.0,15.698,12106
FILLED,2012-04-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
FILLED,2012-04-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,81.5754,83.0,72.0,94.0,15.1681,1877
FILLED,2012-04-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
FILLED,2012-04-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
FILLED,2012-04-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,93.1196,93.0,91.0,96.0,3.6033,510
FILLED,2012-04-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
FILLED,2012-04-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
FILLED,2012-04-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
FILLED,2012-04-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,98.2308,100.0,94.0,103.0,6.8891,39
FILLED,2012-04-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
FILLED,2012-04-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
FILLED,2012-04-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,31.341,32.0,25.0,36.0,7.8924,918
FILLED,2012-04-01,5-015,5-015,BIG VALLEY,BIG VALLEY,68.2415,66.0,51.0,85.0,20.8414,41040
FILLED,2012-04-01,5-004,5-004,BIG VALLEY,BIG VALLEY,65.9753,67.0,54.0,80.0,20.5979,163109
FILLED,2012-04-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,53.4041,50.0,32.0,69.0,25.9887,7575
FILLED,2012-04-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
FILLED,2012-04-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,72.0407,75.0,65.0,81.0,13.223,1130
FILLED,2012-04-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,,,,,0
FILLED,2012-04-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,60.9961,64.0,31.0,90.0,39.2853,16206
FILLED,2012-04-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,32.0,30.5,15.0,51.5,18.7261,12
FILLED,2012-04-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,,,,,0
FILLED,2012-04-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,73.5019,71.0,56.0,89.0,22.5136,4250
