MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2014-09-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,12.0479,12.0,3.0,16.0,9.8794,668
FILLED,2014-09-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
FILLED,2014-09-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,56.1838,56.0,47.0,66.0,14.3096,39743
FILLED,2014-09-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,56.2232,59.0,47.0,68.0,15.7139,9502
FILLED,2014-09-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,69.8678,78.0,34.0,103.0,38.1277,159280
FILLED,2014-09-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,38.1206,27.0,15.0,59.0,29.811,74425
FILLED,2014-09-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,58.4978,51.0,31.0,86.0,33.83,9746
FILLED,2014-09-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
FILLED,2014-09-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
FILLED,2014-09-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,40.292,40.0,29.0,50.0,20.0492,5982
FILLED,2014-09-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,47.6277,47.0,35.0,60.0,15.487,2353
FILLED,2014-09-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,12.1389,12.0,10.0,14.0,3.7651,1605
FILLED,2014-09-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,57.6519,27.0,7.0,117.0,59.6889,136108
FILLED,2014-09-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,67.8882,73.0,44.0,91.0,29.3864,48489
FILLED,2014-09-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,74.9591,76.0,69.0,82.0,10.9252,538
FILLED,2014-09-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
FILLED,2014-09-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,83.672,88.0,67.0,101.0,25.0749,7870
FILLED,2014-09-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
FILLED,2014-09-01,5-054,5-054,ASH VALLEY,ASH VALLEY,58.538,59.0,29.0,85.0,31.5555,12106
FILLED,2014-09-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
FILLED,2014-09-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,57.6441,56.0,44.0,68.0,15.6437,1877
FILLED,2014-09-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
FILLED,2014-09-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
FILLED,2014-09-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,4.5882,3.0,2.0,7.0,2.8241,510
FILLED,2014-09-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
FILLED,2014-09-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
FILLED,2014-09-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
FILLED,2014-09-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,72.4872,73.0,61.0,81.0,11.4933,39
FILLED,2014-09-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
FILLED,2014-09-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
FILLED,2014-09-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,5.951,6.0,4.0,8.0,2.4612,918
FILLED,2014-09-01,5-015,5-015,BIG VALLEY,BIG VALLEY,57.5531,55.0,36.0,76.0,28.3902,41040
FILLED,2014-09-01,5-004,5-004,BIG VALLEY,BIG VALLEY,53.333,47.0,21.0,84.0,34.8329,163109
FILLED,2014-09-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,9.9304,6.0,2.0,15.0,9.9509,7575
FILLED,2014-09-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
FILLED,2014-09-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,11.6929,12.0,9.0,15.0,5.2696,1130
FILLED,2014-09-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,,,,,0
FILLED,2014-09-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,75.1254,84.0,27.0,116.0,48.1936,16206
FILLED,2014-09-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,34.4167,33.0,20.0,46.0,14.1743,12
FILLED,2014-09-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,,,,,0
FILLED,2014-09-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,41.2064,37.0,26.0,54.0,21.4335,4250
FILLED,2014-09-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,46.6208,46.0,29.0,66.0,23.5946,74902
FILLED,2014-09-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,20.7463,3.0,0.0,21.0,35.5706,7963
FILLED,2014-09-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,26.8369,18.0,9.0,38.5,24.6485,1324
FILLED,2014-09-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,,,,,0
FILLED,2014-09-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,,,,,0
FILLED,2014-09-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,,,,,0
FILLED,2014-09-01,6-101,6-101,BULL FLAT,BULL FLAT,23.5417,20.5,16.0,29.5,9.4361,48
FILLED,2014-09-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,27.2468,21.0,12.0,35.0,22.6353,6852
FILLED,2014-09-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,37.3062,38.0,30.0,45.0,10.4514,1734
FILLED,2014-09-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,,,,,0
FILLED,2014-09-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,58.7699,59.0,24.0,91.0,34.7977,149448
FILLED,2014-09-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,,,,,,0
FILLED,2014-09-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,,,,,,0
FILLED,2014-09-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,,,,,,0
FILLED,2014-09-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,,,,,,0
FILLED,2014-09-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,45.2562,31.0,21.0,58.0,32.7862,6250
FILLED,2014-09-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,,,,,,0
FILLED,2014-09-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,,,,,,0
FILLED,2014-09-01,6-061,6-061,CAMEO AREA,CAMEO AREA,,,,,,0
FILLED,2014-09-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,10.7698,11.0,8.0,12.0,4.1732,126
FILLED,2014-09-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,,,,,,0
FILLED,2014-09-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,45.6243,45.0,31.0,61.0,17.8537,527
FILLED,2014-09-01,3-018,3-018,CARPINTERIA,CARPINTERIA,91.3619,97.0,76.0,109.0,22.5235,13102
FILLED,2014-09-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,9.3067,11.0,4.0,13.0,5.8766,22739
FILLED,2014-09-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,59.4544,56.0,19.0,101.5,42.3572,10516
FILLED,2014-09-01,5-029,5-029,CASTAC LAKE VALLEY,CASTAC LAKE VALLEY,11.6017,11.0,9.0,13.0,5.592,846
FILLED,2014-09-01,2-008,2-008,CASTRO VALLEY,CASTRO VALLEY,,,,,,0
FILLED,2014-09-01,6-038,6-038,CAVES CANYON VALLEY,CAVES CANYON VALLEY,,,,,,0
FILLED,2014-09-01,5-045,5-045,CAYTON VALLEY,CAYTON VALLEY,81.2108,85.0,69.0,98.0,23.477,4250
FILLED,2014-09-01,3-038,3-038,CAYUCOS VALLEY,CAYUCOS VALLEY,,,,,,0
FILLED,2014-09-01,7-043,7-043,CHEMEHUEVI VALLEY,CHEMEHUEVI VALLEY,,,,,,0
FILLED,2014-09-01,7-032,7-032,CHOCOLATE VALLEY,CHOCOLATE VALLEY,3.597,1.0,0.0,4.0,5.7252,67
FILLED,2014-09-01,3-005,3-005,CHOLAME VALLEY,CHOLAME VALLEY,31.8743,14.0,7.0,49.0,36.7643,17718
FILLED,2014-09-01,3-042,3-042,CHORRO VALLEY,CHORRO VALLEY,51.9837,47.0,42.0,60.0,15.1817,1290
FILLED,2014-09-01,5-061,5-061,CHROME TOWN AREA,CHROME TOWN AREA,2.4971,1.0,1.0,3.0,3.0756,511
FILLED,2014-09-01,7-005,7-005,CHUCKWALLA VALLEY,CHUCKWALLA VALLEY,46.4259,36.0,7.0,81.0,41.7123,4344
FILLED,2014-09-01,2-005,2-005,CLAYTON VALLEY,CLAYTON VALLEY,45.1053,46.0,37.0,52.0,8.4908,19
FILLED,2014-09-01,5-066,5-066,CLEAR LAKE CACHE FORMATION,CLEAR LAKE CACHE FORMATION,41.1277,45.0,25.0,53.0,16.0243,940
FILLED,2014-09-01,5-058,5-058,CLOVER VALLEY,CLOVER VALLEY,14.2572,14.0,9.0,18.0,7.686,1606
FILLED,2014-09-01,7-021.03,7-021,COACHELLA VALLEY,COACHELLA VALLEY - DESERT HOT SPRINGS,77.1101,83.0,22.0,120.0,51.8266,1707
FILLED,2014-09-01,7-021.01,7-021,COACHELLA VALLEY,COACHELLA VALLEY - INDIO,75.7787,77.0,30.0,119.0,48.0671,242018
FILLED,2014-09-01,7-021.02,7-021,COACHELLA VALLEY,COACHELLA VALLEY - MISSION CREEK,20.8505,7.0,3.0,42.0,22.429,107
FILLED,2014-09-01,7-021.04,7-021,COACHELLA VALLEY,COACHELLA VALLEY - SAN GORGONIO PASS,28.1731,20.0,15.5,31.0,20.7519,52
FILLED,2014-09-01,4-011.04,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - CENTRAL,59.2677,60.0,49.0,71.0,16.6771,803
FILLED,2014-09-01,4-011.02,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - HOLLYWOOD,,,,,,0
FILLED,2014-09-01,4-011.01,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - SANTA MONICA,,,,,,0
FILLED,2014-09-01,4-011.03,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - WEST COAST,66.0808,68.0,60.0,74.0,11.8443,433
FILLED,2014-09-01,8-001,8-001,COASTAL PLAIN OF ORANGE COUNTY,COASTAL PLAIN OF ORANGE COUNTY,61.9467,54.0,44.0,80.0,26.5587,10719
FILLED,2014-09-01,9-033,9-033,COASTAL PLAIN OF SAN DIEGO,COASTAL PLAIN OF SAN DIEGO,76.9796,73.0,52.0,102.0,29.5496,1374
FILLED,2014-09-01,6-072,6-072,COLES FLAT,COLES FLAT,,,,,,0
FILLED,2014-09-01,5-019,5-019,COLLAYOMI VALLEY,COLLAYOMI VALLEY,27.3326,19.0,11.0,37.0,24.3377,3845
FILLED,2014-09-01,7-055,7-055,COLLINS VALLEY,COLLINS VALLEY,,,,,,0
FILLED,2014-09-01,4-010,4-010,CONEJO,CONEJO,57.44,59.0,50.0,64.0,9.2047,25
FILLED,2014-09-01,7-011,7-011,COPPER MOUNTAIN VALLEY,COPPER MOUNTAIN VALLEY,,,,,,0
FILLED,2014-09-01,3-002.01,3-002,CORRALITOS,CORRALITOS - PAJARO VALLEY,66.6877,69.0,50.0,83.0,21.4065,108297
FILLED,2014-09-01,3-002.02,3-002,CORRALITOS,CORRALITOS - PURISIMA HIGHLANDS,41.4914,44.0,21.0,58.0,24.026,464
FILLED,2014-09-01,6-055,6-055,COSO VALLEY,COSO VALLEY,,,,,,0
FILLED,2014-09-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,,,,,,0
FILLED,2014-09-01,9-027,9-027,COTTONWOOD VALLEY,COTTONWOOD VALLEY,32.7571,31.5,22.0,43.0,11.9289,70
FILLED,2014-09-01,1-011,1-011,COVELO ROUND VALLEY,COVELO ROUND VALLEY,44.5565,43.0,30.0,57.0,19.1562,36576
FILLED,2014-09-01,6-091,6-091,COW HEAD LAKE VALLEY,COW HEAD LAKE VALLEY,39.0409,37.0,29.0,44.0,16.0619,15639
FILLED,2014-09-01,6-037,6-037,COYOTE LAKE VALLEY,COYOTE LAKE VALLEY,34.9815,14.0,7.0,24.0,56.0617,972
FILLED,2014-09-01,5-018,5-018,COYOTE VALLEY,COYOTE VALLEY,32.2336,30.0,19.0,42.0,20.2326,5913
FILLED,2014-09-01,7-029,7-029,COYOTE WELLS VALLEY,COYOTE WELLS VALLEY,22.65,19.0,18.0,27.0,6.3484,80
FILLED,2014-09-01,6-035,6-035,CRONISE VALLEY,CRONISE VALLEY,,,,,,0
FILLED,2014-09-01,6-050,6-050,CUDDEBACK VALLEY,CUDDEBACK VALLEY,,,,,,0
FILLED,2014-09-01,5-082,5-082,CUDDY CANYON VALLEY,CUDDY CANYON VALLEY,,,,,,0
FILLED,2014-09-01,5-083,5-083,CUDDY RANCH AREA,CUDDY RANCH AREA,,,,,,0
FILLED,2014-09-01,5-084,5-084,CUDDY VALLEY,CUDDY VALLEY,40.5625,40.0,37.0,43.0,5.4195,16
FILLED,2014-09-01,5-027,5-027,CUMMINGS VALLEY,CUMMINGS VALLEY,45.9991,37.0,21.0,67.0,30.6342,11464
FILLED,2014-09-01,3-013,3-013,CUYAMA VALLEY,CUYAMA VALLEY,34.9878,13.0,6.0,47.0,44.1077,153773
FILLED,2014-09-01,7-009,7-009,DALE VALLEY,DALE VALLEY,3.9145,3.0,2.0,6.0,2.3422,152
