MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2024-11-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,13.6347,14.0,10.0,16.0,4.0945,668
FILLED,2024-11-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
FILLED,2024-11-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,24.8055,25.0,22.0,28.0,3.827,39743
FILLED,2024-11-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,25.1606,25.0,23.0,28.0,3.6353,9502
FILLED,2024-11-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,17.5063,18.0,14.0,21.0,4.7324,159280
FILLED,2024-11-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,18.9713,19.0,16.0,22.0,3.7133,74425
FILLED,2024-11-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,23.6035,23.0,20.0,27.0,4.6597,9746
FILLED,2024-11-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
FILLED,2024-11-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
FILLED,2024-11-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,25.4308,25.0,22.0,29.0,4.8114,5982
FILLED,2024-11-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,21.6706,22.0,20.0,24.0,4.4319,2353
FILLED,2024-11-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,15.5944,16.0,14.0,18.0,3.304,1605
FILLED,2024-11-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,16.9108,11.0,6.0,19.0,16.8112,136108
