MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2005-05-01,San Luis Obispo,06079,06,079,74.0136,72.5001,40.498,104.4956,41.54,9516962
EEMETRIC,2005-05-01,San Mateo,06081,06,081,96.8898,106.0,75.0,127.0,40.2518,1286841
EEMETRIC,2005-05-01,Sierra,06091,06,091,75.2038,77.0,48.0,103.0,37.187,2726292
EEMETRIC,2005-05-01,Sacramento,06067,06,067,70.3875,68.4946,40.5111,98.4929,42.6663,2855557
EEMETRIC,2005-05-01,Tulare,06107,06,107,101.3253,96.5017,58.5024,142.4984,53.7896,12984193
EEMETRIC,2005-05-01,San Benito,06069,06,069,76.6509,76.4989,46.5076,104.4972,38.641,4000730
EEMETRIC,2005-05-01,Butte,06007,06,007,80.5484,80.5022,50.4993,110.4965,40.4878,4788692
EEMETRIC,2005-05-01,Merced,06047,06,047,70.1872,66.4991,34.5022,102.5019,44.7205,5694157
EEMETRIC,2005-05-01,Tuolumne,06109,06,109,85.4601,90.4998,42.5065,124.4965,51.7186,5886273
EEMETRIC,2005-05-01,Orange,06059,06,059,82.2698,73.0,43.0,123.0,48.168,2269845
EEMETRIC,2005-05-01,Los Angeles,06037,06,037,72.4192,64.4984,32.5048,110.5011,48.5975,11277875
EEMETRIC,2005-05-01,Santa Cruz,06087,06,087,113.7262,119.0,94.0,139.0,35.2213,1269187
EEMETRIC,2005-05-01,Sonoma,06097,06,097,95.0392,99.0,72.0,121.0,35.7646,4551318
EEMETRIC,2005-05-01,Marin,06041,06,041,94.5133,99.0,77.0,116.0,30.1332,1487584
EEMETRIC,2005-05-01,Alameda,06001,06,001,81.7736,84.502,46.4987,116.4967,44.1779,2155431
EEMETRIC,2005-05-01,Alpine,06003,06,003,47.6243,40.0,14.0,75.0,36.6805,1733302
EEMETRIC,2005-05-01,Placer,06061,06,061,82.3405,86.0,55.0,112.0,41.1274,4109349
EEMETRIC,2005-05-01,Nevada,06057,06,057,87.1439,92.0,64.0,115.0,39.8125,2717530
EEMETRIC,2005-05-01,Yolo,06113,06,113,90.5873,90.4987,62.5042,120.4994,39.397,2937690
EEMETRIC,2005-05-01,Fresno,06019,06,019,76.2197,72.498,36.5026,112.4989,47.9799,16443072
EEMETRIC,2005-05-01,Trinity,06105,06,105,90.3321,94.0,68.0,117.0,36.5367,8695127
EEMETRIC,2005-05-01,Shasta,06089,06,089,82.4474,83.0,54.0,111.0,38.1564,10927543
EEMETRIC,2005-05-01,Yuba,06115,06,115,105.6553,106.5041,80.5077,132.4981,36.6863,1851824
EEMETRIC,2005-05-01,Colusa,06011,06,011,81.5384,80.5055,48.5015,114.5005,42.0174,3324811
EEMETRIC,2005-05-01,Riverside,06065,06,065,48.4626,26.4933,4.4642,78.4961,53.3281,20948242
EEMETRIC,2005-05-01,Contra Costa,06013,06,013,92.3082,94.4981,58.5066,124.4972,42.3009,2185410
EEMETRIC,2005-05-01,Humboldt,06023,06,023,82.7987,84.0,58.0,109.0,36.764,10233264
EEMETRIC,2005-05-01,San Diego,06073,06,073,90.2385,90.5002,50.5037,130.4988,50.9839,12109765
EEMETRIC,2005-05-01,Monterey,06053,06,053,72.7769,72.0,47.0,97.0,34.1435,9475870
EEMETRIC,2005-05-01,Mendocino,06045,06,045,102.1856,105.0,79.0,128.0,34.7261,10039477
EEMETRIC,2005-05-01,El Dorado,06017,06,017,83.6972,87.0,60.0,111.0,39.222,4821725
EEMETRIC,2005-05-01,Siskiyou,06093,06,093,68.2129,67.0,41.0,95.0,36.6456,17165571
EEMETRIC,2005-05-01,Madera,06039,06,039,79.6425,80.5001,48.5032,110.4948,42.8848,6034025
EEMETRIC,2005-05-01,Lake,06033,06,033,89.4082,91.0,65.0,116.0,35.8136,3810228
EEMETRIC,2005-05-01,Ventura,06111,06,111,81.6412,81.0,58.0,105.0,31.8595,5249532
EEMETRIC,2005-05-01,Sutter,06101,06,101,102.4434,102.4995,76.4971,130.5016,37.7816,1749754
EEMETRIC,2005-05-01,Glenn,06021,06,021,74.0746,73.0,44.0,102.0,38.4136,3793515
EEMETRIC,2005-05-01,Mariposa,06043,06,043,99.1538,100.5007,72.5036,128.4963,40.1978,4034156
EEMETRIC,2005-05-01,San Bernardino,06071,06,071,16.3925,5.3755,0.7435,17.3913,31.1696,57610647
EEMETRIC,2005-05-01,Stanislaus,06099,06,099,76.9904,74.5018,44.5029,104.4958,44.2087,4352961
EEMETRIC,2005-05-01,Imperial,06025,06,025,47.449,16.4939,2.4524,62.4948,66.3156,12784008
EEMETRIC,2005-05-01,Santa Clara,06085,06,085,86.5057,89.0,54.0,119.0,42.7773,3740392
EEMETRIC,2005-05-01,Calaveras,06009,06,009,97.2955,96.4988,72.4986,120.4958,35.34,2969949
EEMETRIC,2005-05-01,Tehama,06103,06,103,64.4062,62.5008,36.5014,90.4958,36.2181,8441158
EEMETRIC,2005-05-01,Santa Barbara,06083,06,083,96.6546,100.5012,72.5033,122.497,36.1742,7547839
EEMETRIC,2005-05-01,Mono,06051,06,051,34.1289,29.0,7.0,52.0,31.2594,8015296
EEMETRIC,2005-05-01,Del Norte,06015,06,015,63.425,62.0,31.0,93.0,40.0478,2846237
EEMETRIC,2005-05-01,Napa,06055,06,055,104.4171,108.0,78.0,133.0,38.9487,2279801
EEMETRIC,2005-05-01,Solano,06095,06,095,98.818,102.4986,70.5067,128.5028,40.119,2557990
EEMETRIC,2005-05-01,Modoc,06049,06,049,54.735,53.0,35.0,70.0,28.0617,11880802
EEMETRIC,2005-05-01,San Joaquin,06077,06,077,71.7895,64.4969,40.5077,98.5021,42.2008,4095686
EEMETRIC,2005-05-01,Inyo,06027,06,027,14.0749,4.4731,0.1786,16.4831,24.2777,28445015
EEMETRIC,2005-05-01,Plumas,06063,06,063,66.5263,62.0,42.0,89.0,34.8587,7329700
EEMETRIC,2005-05-01,Amador,06005,06,005,84.399,88.0,61.0,111.0,38.2454,1721108
EEMETRIC,2005-05-01,San Francisco,06075,06,075,36.0472,22.0,10.0,46.0,37.9209,132098
EEMETRIC,2005-05-01,Kings,06031,06,031,64.8793,52.0,35.0,88.0,41.4037,4001355
EEMETRIC,2005-05-01,Lassen,06035,06,035,47.2343,44.4971,26.504,62.4894,28.3082,13484891
EEMETRIC,2005-05-01,Kern,06029,06,029,55.7063,34.4964,6.4729,94.4992,56.7091,23488540
