MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2024-11-01,San Luis Obispo,06079,06,079,12.3749,12.0,7.0,17.0,6.8409,713308
GEESEBAL,2024-11-01,San Mateo,06081,06,081,15.2434,15.0,11.0,19.0,6.2147,27202
GEESEBAL,2024-11-01,Sierra,06091,06,091,6.7415,6.0,4.0,9.0,3.9895,97030
GEESEBAL,2024-11-01,Sacramento,06067,06,067,13.0397,12.0,8.0,17.0,6.2108,754149
GEESEBAL,2024-11-01,Tulare,06107,06,107,30.7259,32.0,24.0,37.0,8.9153,3181994
GEESEBAL,2024-11-01,San Benito,06069,06,069,12.9877,13.0,9.0,17.0,5.981,239401
GEESEBAL,2024-11-01,Butte,06007,06,007,20.9493,21.0,15.0,26.0,7.3545,1037761
GEESEBAL,2024-11-01,Merced,06047,06,047,26.2718,26.0,20.0,32.0,7.4306,2379703
GEESEBAL,2024-11-01,Tuolumne,06109,06,109,7.7292,5.0,1.0,13.0,7.9139,7590
GEESEBAL,2024-11-01,Orange,06059,06,059,29.8576,31.0,22.0,37.0,10.2526,16677
GEESEBAL,2024-11-01,Los Angeles,06037,06,037,6.5838,3.0,0.0,11.0,8.1547,132114
GEESEBAL,2024-11-01,Santa Cruz,06087,06,087,19.2346,19.0,15.0,23.0,6.2723,79071
GEESEBAL,2024-11-01,Sonoma,06097,06,097,11.3295,11.0,8.0,15.0,5.1002,489618
GEESEBAL,2024-11-01,Marin,06041,06,041,9.8898,9.0,7.0,13.0,4.3037,70834
GEESEBAL,2024-11-01,Alameda,06001,06,001,14.8782,14.0,11.0,18.0,6.3109,47116
GEESEBAL,2024-11-01,Alpine,06003,06,003,17.402,17.0,13.0,22.0,6.5898,14458
GEESEBAL,2024-11-01,Placer,06061,06,061,12.9409,12.0,9.0,17.0,5.8827,202463
GEESEBAL,2024-11-01,Nevada,06057,06,057,8.9696,9.0,6.0,12.0,4.297,20736
GEESEBAL,2024-11-01,Yolo,06113,06,113,15.2895,14.0,9.0,20.0,7.8867,1424228
GEESEBAL,2024-11-01,Fresno,06019,06,019,22.7473,23.0,14.0,30.0,9.6426,5410369
GEESEBAL,2024-11-01,Trinity,06105,06,105,8.9942,8.0,6.0,11.0,4.4938,17782
GEESEBAL,2024-11-01,Shasta,06089,06,089,11.1469,11.0,7.0,15.0,4.8474,278122
GEESEBAL,2024-11-01,Yuba,06115,06,115,22.0525,22.0,17.0,27.0,7.8394,397267
GEESEBAL,2024-11-01,Colusa,06011,06,011,17.4653,17.0,12.0,22.0,7.3245,1351850
GEESEBAL,2024-11-01,Riverside,06065,06,065,26.7671,26.0,14.0,39.0,15.0347,844080
GEESEBAL,2024-11-01,Contra Costa,06013,06,013,13.7597,13.0,10.0,17.0,5.9845,192451
GEESEBAL,2024-11-01,Humboldt,06023,06,023,5.8906,6.0,4.0,7.0,3.1535,193674
GEESEBAL,2024-11-01,San Diego,06073,06,073,26.9734,28.0,18.0,36.0,13.1364,237788
GEESEBAL,2024-11-01,Monterey,06053,06,053,14.2236,14.0,10.0,19.0,6.0348,1073088
GEESEBAL,2024-11-01,Mendocino,06045,06,045,9.4058,9.0,6.0,12.0,4.2607,213306
GEESEBAL,2024-11-01,El Dorado,06017,06,017,10.9914,10.0,6.0,15.0,6.386,22743
GEESEBAL,2024-11-01,Siskiyou,06093,06,093,9.0081,9.0,7.0,11.0,3.4805,884054
GEESEBAL,2024-11-01,Madera,06039,06,039,28.7593,29.0,24.0,34.0,7.8433,1612407
GEESEBAL,2024-11-01,Lake,06033,06,033,9.8313,10.0,7.0,13.0,4.6099,134230
GEESEBAL,2024-11-01,Ventura,06111,06,111,37.19,39.0,32.0,45.0,11.0278,422065
GEESEBAL,2024-11-01,Sutter,06101,06,101,20.0082,20.0,14.0,25.0,7.3007,1172243
GEESEBAL,2024-11-01,Glenn,06021,06,021,11.9011,11.0,7.0,16.0,6.2799,1192713
GEESEBAL,2024-11-01,Mariposa,06043,06,043,12.1929,15.0,0.0,20.0,9.646,2939
GEESEBAL,2024-11-01,San Bernardino,06071,06,071,13.7585,11.0,3.0,23.0,11.6801,117711
