MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2006-12-01,San Luis Obispo,06079,06,079,9.0871,8.0,5.0,12.0,5.8225,712161
GEESEBAL,2006-12-01,San Mateo,06081,06,081,5.2492,3.0,0.0,8.0,5.732,26989
GEESEBAL,2006-12-01,Sierra,06091,06,091,7.4453,7.0,4.0,10.0,4.1401,94545
GEESEBAL,2006-12-01,Sacramento,06067,06,067,10.7985,11.0,8.0,13.0,4.0928,754276
GEESEBAL,2006-12-01,Tulare,06107,06,107,20.7902,20.0,14.0,27.0,7.6381,3182490
GEESEBAL,2006-12-01,San Benito,06069,06,069,9.454,9.0,6.0,13.0,4.8866,239227
GEESEBAL,2006-12-01,Butte,06007,06,007,9.6471,9.0,6.0,13.0,5.7744,1029190
GEESEBAL,2006-12-01,Merced,06047,06,047,11.3211,11.0,7.0,15.0,6.1397,2378945
GEESEBAL,2006-12-01,Tuolumne,06109,06,109,5.1758,4.0,2.0,7.0,4.2389,7533
GEESEBAL,2006-12-01,Orange,06059,06,059,17.9894,17.0,10.0,25.0,9.5506,16670
GEESEBAL,2006-12-01,Los Angeles,06037,06,037,7.3499,4.0,0.0,12.0,8.3735,132114
GEESEBAL,2006-12-01,Santa Cruz,06087,06,087,14.8909,16.0,12.0,19.0,6.6077,78976
GEESEBAL,2006-12-01,Sonoma,06097,06,097,6.1373,5.0,3.0,9.0,4.3988,489238
GEESEBAL,2006-12-01,Marin,06041,06,041,4.0984,2.0,1.0,6.0,4.806,70808
GEESEBAL,2006-12-01,Alameda,06001,06,001,8.2686,8.0,4.0,12.0,5.3758,47036
GEESEBAL,2006-12-01,Alpine,06003,06,003,9.664,9.0,7.0,12.0,5.2792,14153
GEESEBAL,2006-12-01,Placer,06061,06,061,9.8462,10.0,7.0,12.0,4.4129,202356
GEESEBAL,2006-12-01,Nevada,06057,06,057,6.5226,7.0,3.0,9.0,4.0769,20728
GEESEBAL,2006-12-01,Yolo,06113,06,113,10.3905,10.0,7.0,13.0,4.8561,1423863
GEESEBAL,2006-12-01,Fresno,06019,06,019,14.1765,13.0,8.0,20.0,7.9292,5410346
GEESEBAL,2006-12-01,Trinity,06105,06,105,11.9491,10.0,6.0,17.0,8.145,14942
GEESEBAL,2006-12-01,Shasta,06089,06,089,5.6236,5.0,2.0,8.0,4.4001,258743
GEESEBAL,2006-12-01,Yuba,06115,06,115,11.8005,11.0,8.0,15.0,5.6832,393899
GEESEBAL,2006-12-01,Colusa,06011,06,011,7.5442,7.0,4.0,10.0,5.3307,1350876
GEESEBAL,2006-12-01,Riverside,06065,06,065,28.3055,30.0,16.0,40.0,15.3482,843384
GEESEBAL,2006-12-01,Contra Costa,06013,06,013,9.1175,9.0,5.0,12.0,5.2042,192257
GEESEBAL,2006-12-01,Humboldt,06023,06,023,10.2063,11.0,7.0,13.0,6.3462,191196
GEESEBAL,2006-12-01,San Diego,06073,06,073,20.0175,20.0,10.0,30.0,12.567,233913
GEESEBAL,2006-12-01,Monterey,06053,06,053,13.7916,14.0,10.0,18.0,5.5475,1072576
GEESEBAL,2006-12-01,Mendocino,06045,06,045,7.5721,8.0,5.0,10.0,4.2441,207463
GEESEBAL,2006-12-01,El Dorado,06017,06,017,8.715,9.0,5.0,12.0,5.6155,22520
GEESEBAL,2006-12-01,Siskiyou,06093,06,093,3.8158,3.0,2.0,4.0,4.4232,211738
GEESEBAL,2006-12-01,Madera,06039,06,039,15.4239,16.0,11.0,20.0,6.761,1612119
GEESEBAL,2006-12-01,Lake,06033,06,033,5.458,5.0,2.0,8.0,4.0706,133527
GEESEBAL,2006-12-01,Ventura,06111,06,111,8.9208,8.0,4.0,12.0,6.3114,421916
GEESEBAL,2006-12-01,Sutter,06101,06,101,11.4623,11.0,8.0,14.0,5.1745,1171324
GEESEBAL,2006-12-01,Glenn,06021,06,021,5.5896,5.0,2.0,8.0,4.7258,1190309
GEESEBAL,2006-12-01,Mariposa,06043,06,043,5.9544,5.0,3.0,8.0,4.6693,2939
GEESEBAL,2006-12-01,San Bernardino,06071,06,071,17.3134,16.0,9.0,24.0,10.121,117654
GEESEBAL,2006-12-01,Stanislaus,06099,06,099,10.7629,11.0,6.0,15.0,6.0353,1786881
GEESEBAL,2006-12-01,Imperial,06025,06,025,38.1431,40.0,30.0,47.0,10.8744,1963088
GEESEBAL,2006-12-01,Santa Clara,06085,06,085,8.4858,8.0,5.0,11.0,4.6887,113013
GEESEBAL,2006-12-01,Calaveras,06009,06,009,6.1892,5.0,2.0,9.0,5.034,20809
GEESEBAL,2006-12-01,Tehama,06103,06,103,1.9867,1.0,0.0,3.0,2.4084,581017
GEESEBAL,2006-12-01,Santa Barbara,06083,06,083,14.7757,13.0,9.0,19.0,8.6651,540012
GEESEBAL,2006-12-01,Mono,06051,06,051,12.6691,11.0,7.0,18.0,8.3566,193639
GEESEBAL,2006-12-01,Del Norte,06015,06,015,5.2302,4.0,1.0,8.0,5.2044,39441
GEESEBAL,2006-12-01,Napa,06055,06,055,7.8862,8.0,5.0,11.0,4.6701,234142
GEESEBAL,2006-12-01,Solano,06095,06,095,9.1229,9.0,6.0,12.0,4.0549,831038
GEESEBAL,2006-12-01,Modoc,06049,06,049,4.9232,4.0,1.0,7.0,4.3743,791337
GEESEBAL,2006-12-01,San Joaquin,06077,06,077,9.9357,10.0,7.0,13.0,4.7718,2315113
GEESEBAL,2006-12-01,Inyo,06027,06,027,18.3501,18.0,11.0,25.0,9.9486,79724
GEESEBAL,2006-12-01,Plumas,06063,06,063,3.6446,3.0,2.0,5.0,2.8681,199741
GEESEBAL,2006-12-01,Amador,06005,06,005,9.8527,10.0,7.0,13.0,4.6442,47808
GEESEBAL,2006-12-01,San Francisco,06075,06,075,,,,,,0
GEESEBAL,2006-12-01,Kings,06031,06,031,19.5648,19.0,12.0,27.0,9.2364,2258340
GEESEBAL,2006-12-01,Lassen,06035,06,035,3.2612,2.0,1.0,5.0,3.1514,545894
GEESEBAL,2006-12-01,Kern,06029,06,029,16.471,14.0,10.0,24.0,9.3021,4005824
