MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2009-04-01,California Islands,0,79.0522,81,71,88,16.045,115
FILLED,2009-04-01,Central Coast,3,65.0089,63,44,85,27.6812,2731126
FILLED,2009-04-01,Colorado River,10,116.4712,136,64,167,60.4207,2621250
FILLED,2009-04-01,North Coast,1,75.0062,76,52,100,30.5728,1907809
FILLED,2009-04-01,North Lahontan,8,49.7727,48,31,68,25.2145,763211
FILLED,2009-04-01,Sacramento River,5,79.274,77,53,106,32.3322,9997270
FILLED,2009-04-01,San Francisco Bay,2,77.0311,76,58,98,25.793,596995
FILLED,2009-04-01,San Joaquin River,6,82.5234,85,52,112,34.8526,9311817
FILLED,2009-04-01,South Coast,4,79.372,82,60,100,27.5909,941855
FILLED,2009-04-01,South Lahontan,9,73.4722,66,35,106,45.5995,335871
FILLED,2009-04-01,Tulare Lake,7,71.3618,63,33,109,42.8515,14214085
