MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2012-02-01,California Islands,0,48.4696,47,44,53,6.7222,115
FILLED,2012-02-01,Central Coast,3,32.3181,31,24,40,13.2236,2731126
FILLED,2012-02-01,Colorado River,10,57.6338,63,33,83,28.5251,2621250
FILLED,2012-02-01,North Coast,1,26.1794,25,16,37,13.4271,1907809
FILLED,2012-02-01,North Lahontan,8,15.7962,16,12,20,6.7744,763211
FILLED,2012-02-01,Sacramento River,5,35.4651,36,25,45,13.9522,9997270
FILLED,2012-02-01,San Francisco Bay,2,33.3286,33,28,40,10.327,596995
FILLED,2012-02-01,San Joaquin River,6,36.7574,37,27,47,13.0827,9311817
FILLED,2012-02-01,South Coast,4,44.7639,47,33,57,16.8949,941855
FILLED,2012-02-01,South Lahontan,9,25.7911,21,12,36,18.1468,335871
FILLED,2012-02-01,Tulare Lake,7,34.5069,34,22,47,15.8373,14214085
