MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2016-11-01,California Islands,0,34.2174,36,25,47,13.4376,115
FILLED,2016-11-01,Central Coast,3,27.5686,27,21,34,10.2461,2731126
FILLED,2016-11-01,Colorado River,10,44.6858,46,21,65,25.2565,2621250
FILLED,2016-11-01,North Coast,1,24.5671,25,20,29,7.7551,1907809
FILLED,2016-11-01,North Lahontan,8,22.0148,22,17,27,7.287,763211
FILLED,2016-11-01,Sacramento River,5,25.7559,26,20,31,8.8111,9997270
FILLED,2016-11-01,San Francisco Bay,2,24.8436,25,22,28,5.9032,596995
FILLED,2016-11-01,San Joaquin River,6,29.2879,30,23,36,9.0462,9311817
FILLED,2016-11-01,South Coast,4,39.7078,40,26,52,16.3905,941855
FILLED,2016-11-01,South Lahontan,9,26.1746,21,10,36,20.3708,335871
FILLED,2016-11-01,Tulare Lake,7,28.8823,28,19,38,12.4098,14214085
