MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2009-05-01,California Islands,0,72.3391,75.0,62.0,86.0,18.4584,115
FILLED,2009-05-01,Central Coast,3,70.757,70.0,47.0,94.0,33.3751,2731126
FILLED,2009-05-01,Colorado River,10,128.3432,142.4976,70.5013,184.4996,68.7913,2621250
FILLED,2009-05-01,North Coast,1,108.7554,116.0,71.0,148.0,46.0264,1907809
FILLED,2009-05-01,North Lahontan,8,92.4721,99.0,59.0,129.0,43.2224,763211
FILLED,2009-05-01,Sacramento River,5,110.6624,117.0,77.0,146.0,44.0246,9997270
FILLED,2009-05-01,San Francisco Bay,2,80.3061,78.0,62.0,98.0,25.6157,596995
FILLED,2009-05-01,San Joaquin River,6,104.0915,100.0,59.0,148.0,51.2862,9311817
FILLED,2009-05-01,South Coast,4,87.2169,89.0,59.0,115.0,36.36,941855
FILLED,2009-05-01,South Lahontan,9,90.6241,88.0,30.0,141.0,63.2991,335871
FILLED,2009-05-01,Tulare Lake,7,97.5733,100.0,43.0,147.0,57.9443,14214085
