MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2016-02-01,California Islands,0,63.7739,64,59,69,7.822,115
FILLED,2016-02-01,Central Coast,3,45.3176,45,36,55,13.4068,2731126
FILLED,2016-02-01,Colorado River,10,59.3363,64,31,88,31.719,2621250
FILLED,2016-02-01,North Coast,1,32.3722,31,25,40,11.0795,1907809
FILLED,2016-02-01,North Lahontan,8,25.3779,25,20,31,8.1645,763211
FILLED,2016-02-01,Sacramento River,5,42.232,43,35,50,11.5842,9997270
FILLED,2016-02-01,San Francisco Bay,2,43.4915,44,39,49,7.7272,596995
FILLED,2016-02-01,San Joaquin River,6,46.4287,48,38,57,13.5704,9311817
FILLED,2016-02-01,South Coast,4,49.8359,53,39,63,18.0086,941855
FILLED,2016-02-01,South Lahontan,9,29.7669,23,15,39,20.7917,335871
FILLED,2016-02-01,Tulare Lake,7,41.2452,40,27,56,16.7283,14214085
