MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2013-12-01,California Islands,0,22.5652,22,14,30,9.2427,115
FILLED,2013-12-01,Central Coast,3,17.2876,15,10,22,10.8919,2731126
FILLED,2013-12-01,Colorado River,10,34.7404,35,21,50,16.9632,2621250
FILLED,2013-12-01,North Coast,1,15.1008,12,8,21,9.3369,1907809
FILLED,2013-12-01,North Lahontan,8,8.9918,9,6,11,4.4826,763211
FILLED,2013-12-01,Sacramento River,5,17.1956,15,10,22,9.362,9997270
FILLED,2013-12-01,San Francisco Bay,2,12.9063,13,9,16,5.7559,596995
FILLED,2013-12-01,San Joaquin River,6,19.4637,19,15,25,6.7961,9311817
FILLED,2013-12-01,South Coast,4,32.5163,35,22,43,14.1155,941855
FILLED,2013-12-01,South Lahontan,9,15.7856,13,8,21,10.9517,335871
FILLED,2013-12-01,Tulare Lake,7,19.5589,19,12,27,9.7145,14214085
