MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2013-02-01,California Islands,0,50.9913,51,47,56,5.743,115
FILLED,2013-02-01,Central Coast,3,31.6117,31,23,40,12.0819,2731126
FILLED,2013-02-01,Colorado River,10,54.3294,58,31,78,26.0901,2621250
FILLED,2013-02-01,North Coast,1,28.6306,28,19,38,12.462,1907809
FILLED,2013-02-01,North Lahontan,8,18.5607,18,14,23,6.7622,763211
FILLED,2013-02-01,Sacramento River,5,36.4827,37,27,46,13.2806,9997270
FILLED,2013-02-01,San Francisco Bay,2,36.7932,37,31,43,9.4683,596995
FILLED,2013-02-01,San Joaquin River,6,37.3626,39,28,47,13.0662,9311817
FILLED,2013-02-01,South Coast,4,47.4233,49,37,59,15.7429,941855
FILLED,2013-02-01,South Lahontan,9,18.8333,15,9,25,14.21,335871
FILLED,2013-02-01,Tulare Lake,7,37.3064,37,26,49,14.8545,14214085
