MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2014-12-01,California Islands,0,31.4609,32,29,35,6.9198,115
FILLED,2014-12-01,Central Coast,3,23.8542,24,19,28,8.0859,2731126
FILLED,2014-12-01,Colorado River,10,31.5783,32,20,44,14.8414,2621250
FILLED,2014-12-01,North Coast,1,15.8128,15,10,19,8.9917,1907809
FILLED,2014-12-01,North Lahontan,8,11.0881,11,6,16,6.1735,763211
FILLED,2014-12-01,Sacramento River,5,19.267,19,15,23,7.4135,9997270
FILLED,2014-12-01,San Francisco Bay,2,17.9824,18,16,20,5.2826,596995
FILLED,2014-12-01,San Joaquin River,6,21.9568,23,18,26,5.9373,9311817
FILLED,2014-12-01,South Coast,4,27.8782,29,21,35,9.7538,941855
FILLED,2014-12-01,South Lahontan,9,17.4911,16,11,22,10.3337,335871
FILLED,2014-12-01,Tulare Lake,7,21.3082,21,16,26,7.1569,14214085
