MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2012-04-01,California Islands,0,77.2087,79,72,86,10.4785,115
FILLED,2012-04-01,Central Coast,3,68.689,69,51,87,25.6147,2731126
FILLED,2012-04-01,Colorado River,10,118.3102,135,71,168,58.8697,2621250
FILLED,2012-04-01,North Coast,1,71.3287,76,51,94,28.1792,1907809
FILLED,2012-04-01,North Lahontan,8,48.2956,45,27,69,26.812,763211
FILLED,2012-04-01,Sacramento River,5,80.4211,80,58,104,28.9131,9997270
FILLED,2012-04-01,San Francisco Bay,2,81.069,82,66,98,22.1551,596995
FILLED,2012-04-01,San Joaquin River,6,84.9158,90,58,113,32.8625,9311817
FILLED,2012-04-01,South Coast,4,76.1409,78,57,97,28.2356,941855
FILLED,2012-04-01,South Lahontan,9,68.3558,59,28,104,48.798,335871
FILLED,2012-04-01,Tulare Lake,7,74.2467,71,38,111,40.3177,14214085
