MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2005-02-01,California Islands,0,37.4,35,32,42,8.3027,115
FILLED,2005-02-01,Central Coast,3,33.1559,33,27,39,9.5419,2731126
FILLED,2005-02-01,Colorado River,10,46.1532,47,33,61,16.3029,2621250
FILLED,2005-02-01,North Coast,1,29.2356,29,22,37,9.6913,1907809
FILLED,2005-02-01,North Lahontan,8,16.5726,17,12,21,6.5814,763211
FILLED,2005-02-01,Sacramento River,5,34.8115,36,29,42,9.6395,9997270
FILLED,2005-02-01,San Francisco Bay,2,32.2967,32,27,38,6.9047,596995
FILLED,2005-02-01,San Joaquin River,6,38.3722,39,33,45,8.4498,9311817
FILLED,2005-02-01,South Coast,4,40.9962,42,35,48,10.0711,941855
FILLED,2005-02-01,South Lahontan,9,23.5686,23,15,31,11.6349,335871
FILLED,2005-02-01,Tulare Lake,7,37.287,38,29,46,11.0377,14214085
