MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2003-12-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,11.144,11.0,6.0,16.0,6.4643,37173
ENSEMBLE,2003-12-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,6.0313,6.0,3.0,8.0,3.8521,137574
ENSEMBLE,2003-12-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,16.8423,17.0,14.0,19.0,3.8207,110084
ENSEMBLE,2003-12-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,15.0363,16.0,13.0,18.0,4.0539,29080
ENSEMBLE,2003-12-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,8.1863,8.0,5.0,11.0,3.8391,74761
ENSEMBLE,2003-12-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,,,,,,0
ENSEMBLE,2003-12-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,,,,,,0
ENSEMBLE,2003-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,6.1448,5.0,3.0,8.0,4.333,487562
ENSEMBLE,2003-12-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,3.7956,3.0,2.0,5.0,3.1962,584286
ENSEMBLE,2003-12-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,19.7286,20.0,17.0,23.0,4.6186,22316
ENSEMBLE,2003-12-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,21.8787,22.0,18.0,26.0,5.2047,38635
ENSEMBLE,2003-12-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,10.5117,11.0,8.0,14.0,3.9293,9175
ENSEMBLE,2003-12-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,13.5469,12.0,9.0,18.0,6.8509,4534988
ENSEMBLE,2003-12-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,9.2487,9.0,6.0,12.0,4.0055,89741
ENSEMBLE,2003-12-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,24.261,24.0,20.0,28.0,6.8607,3590
ENSEMBLE,2003-12-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,11.8378,12.0,11.0,12.0,1.2415,37
ENSEMBLE,2003-12-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,24.2585,24.0,17.0,32.0,10.3465,17646
ENSEMBLE,2003-12-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,4.4356,3.0,2.0,6.0,4.486,1152313
ENSEMBLE,2003-12-01,5-054,5-054,ASH VALLEY,ASH VALLEY,,,,,,0
ENSEMBLE,2003-12-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,4.7512,3.0,2.0,7.0,4.1107,124166
