Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
SSEBOP,2024-06-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,47.713582,37173
SSEBOP,2024-06-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,18.081529,179273
SSEBOP,2024-06-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,114.928555,110099
SSEBOP,2024-06-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,100.27004,29366
SSEBOP,2024-06-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,74.480486,513210
SSEBOP,2024-06-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,69.015977,305817
SSEBOP,2024-06-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,131.005168,30572
SSEBOP,2024-06-01,7-016,7-016,AMES VALLEY,AMES VALLEY,12.712754,487562
SSEBOP,2024-06-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,2.038776,584286
SSEBOP,2024-06-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,125.543101,22366
SSEBOP,2024-06-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,157.737558,38900
SSEBOP,2024-06-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,42.509537,9175
SSEBOP,2024-06-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,24.838081,4542228
SSEBOP,2024-06-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,116.798721,89741
SSEBOP,2024-06-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,91.249025,3590
SSEBOP,2024-06-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,72.754386,3534
SSEBOP,2024-06-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,78.475349,17646
SSEBOP,2024-06-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,3.633746,1152313
SSEBOP,2024-06-01,5-054,5-054,ASH VALLEY,ASH VALLEY,99.061743,27015
SSEBOP,2024-06-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,26.420075,124166
SSEBOP,2024-06-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,83.560241,8964
SSEBOP,2024-06-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,71.54949,3334
SSEBOP,2024-06-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,106.199316,86225
SSEBOP,2024-06-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,39.95759,40934
SSEBOP,2024-06-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,90.533678,6191
SSEBOP,2024-06-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,4.159939,175679
SSEBOP,2024-06-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,10.538525,402232
SSEBOP,2024-06-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,114.992018,57753
SSEBOP,2024-06-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,122.507781,63228
SSEBOP,2024-06-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,185.218045,7581
SSEBOP,2024-06-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,8.926802,32897
SSEBOP,2024-06-01,5-015,5-015,BIG VALLEY,BIG VALLEY,102.490983,108957
SSEBOP,2024-06-01,5-004,5-004,BIG VALLEY,BIG VALLEY,88.80403,413987
SSEBOP,2024-06-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,49.012349,144867
SSEBOP,2024-06-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,20.296847,138327
SSEBOP,2024-06-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,42.053632,9994
SSEBOP,2024-06-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,83.840588,10131
SSEBOP,2024-06-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,7.587468,282155
SSEBOP,2024-06-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,0.464765,405078
SSEBOP,2024-06-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,184.437833,6201
SSEBOP,2024-06-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,93.426285,36119
SSEBOP,2024-06-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,104.274794,146102
SSEBOP,2024-06-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,2.468806,2234028
SSEBOP,2024-06-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,94.118717,14244
SSEBOP,2024-06-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,1.552165,413087
SSEBOP,2024-06-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,11.211706,97673
SSEBOP,2024-06-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,33.681619,31076
SSEBOP,2024-06-01,6-101,6-101,BULL FLAT,BULL FLAT,18.917432,78457
SSEBOP,2024-06-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,123.510351,10579
SSEBOP,2024-06-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,72.381383,12924
SSEBOP,2024-06-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,81.938202,14515
SSEBOP,2024-06-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,70.603429,358135
SSEBOP,2024-06-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,43.701928,39581
SSEBOP,2024-06-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,32.7012,31593
SSEBOP,2024-06-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,1.110071,1213316
SSEBOP,2024-06-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,12.331105,35753
