Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
SSEBOP,2010-12-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,18.36505,37173
SSEBOP,2010-12-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,6.695276,4043
SSEBOP,2010-12-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,16.371415,109966
SSEBOP,2010-12-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,13.836066,28786
SSEBOP,2010-12-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,9.889792,449159
SSEBOP,2010-12-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,8.337454,295403
SSEBOP,2010-12-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,13.315839,29724
SSEBOP,2010-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,2.870144,487562
SSEBOP,2010-12-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,1.012581,584286
SSEBOP,2010-12-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,17.28138,19742
SSEBOP,2010-12-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,21.830514,38900
SSEBOP,2010-12-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,11.171989,9175
SSEBOP,2010-12-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,13.414096,4539298
SSEBOP,2010-12-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,14.636732,89661
SSEBOP,2010-12-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,29.883287,3590
SSEBOP,2010-12-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,10.964884,2449
SSEBOP,2010-12-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,30.970815,17646
SSEBOP,2010-12-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,1.643276,1152313
SSEBOP,2010-12-01,5-054,5-054,ASH VALLEY,ASH VALLEY,5.974255,24432
SSEBOP,2010-12-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,4.516204,124166
SSEBOP,2010-12-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,19.123142,8811
SSEBOP,2010-12-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,25.182663,3334
SSEBOP,2010-12-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,24.37629,79723
SSEBOP,2010-12-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,11.865149,40934
SSEBOP,2010-12-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,12.849297,6191
SSEBOP,2010-12-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,1.501289,175679
SSEBOP,2010-12-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,3.486171,402204
SSEBOP,2010-12-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,25.701011,57564
SSEBOP,2010-12-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,23.955002,59936
SSEBOP,2010-12-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,24.270672,6059
SSEBOP,2010-12-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,19.896951,32897
SSEBOP,2010-12-01,5-015,5-015,BIG VALLEY,BIG VALLEY,12.710364,107849
SSEBOP,2010-12-01,5-004,5-004,BIG VALLEY,BIG VALLEY,9.032873,393296
SSEBOP,2010-12-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,13.147761,134271
SSEBOP,2010-12-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,1.348226,138327
SSEBOP,2010-12-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,13.087653,9994
SSEBOP,2010-12-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,10.762032,10119
SSEBOP,2010-12-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,8.003821,282155
SSEBOP,2010-12-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,1.281857,405078
SSEBOP,2010-12-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,21.236575,6201
SSEBOP,2010-12-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,12.381757,296
SSEBOP,2010-12-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,14.666912,28512
SSEBOP,2010-12-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,1.261379,2234028
SSEBOP,2010-12-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,21.291214,14182
SSEBOP,2010-12-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,1.174249,413087
SSEBOP,2010-12-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,3.171931,97673
SSEBOP,2010-12-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,11.752156,31076
SSEBOP,2010-12-01,6-101,6-101,BULL FLAT,BULL FLAT,6.765227,76802
SSEBOP,2010-12-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,8.277324,10403
SSEBOP,2010-12-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,11.128915,12900
SSEBOP,2010-12-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,10.285381,13291
SSEBOP,2010-12-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,10.546673,8881
SSEBOP,2010-12-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,4.239357,39581
SSEBOP,2010-12-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,2.867914,31593
SSEBOP,2010-12-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,0.891951,1213242
SSEBOP,2010-12-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,3.883646,35753
SSEBOP,2010-12-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,20.764429,81848
SSEBOP,2010-12-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,5.744321,261304
SSEBOP,2010-12-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,2.221929,340249
SSEBOP,2010-12-01,6-061,6-061,CAMEO AREA,CAMEO AREA,1.201807,41842
SSEBOP,2010-12-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,26.832851,15902
SSEBOP,2010-12-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,9.578157,24310
SSEBOP,2010-12-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,25.701496,18978
SSEBOP,2010-12-01,3-018,3-018,CARPINTERIA,CARPINTERIA,34.031757,33882
SSEBOP,2010-12-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,18.684135,946856
SSEBOP,2010-12-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,10.965757,23742
SSEBOP,2010-12-01,5-029,5-029,CASTAC LAKE VALLEY,CASTAC LAKE VALLEY,23.275322,16014
SSEBOP,2010-12-01,2-008,2-008,CASTRO VALLEY,CASTRO VALLEY,8.047452,5985
SSEBOP,2010-12-01,6-038,6-038,CAVES CANYON VALLEY,CAVES CANYON VALLEY,2.685209,328088
SSEBOP,2010-12-01,5-045,5-045,CAYTON VALLEY,CAYTON VALLEY,18.6,5
SSEBOP,2010-12-01,3-038,3-038,CAYUCOS VALLEY,CAYUCOS VALLEY,28.113804,949
SSEBOP,2010-12-01,7-043,7-043,CHEMEHUEVI VALLEY,CHEMEHUEVI VALLEY,1.542678,1221349
SSEBOP,2010-12-01,7-032,7-032,CHOCOLATE VALLEY,CHOCOLATE VALLEY,2.113725,580540
SSEBOP,2010-12-01,3-005,3-005,CHOLAME VALLEY,CHOLAME VALLEY,13.832459,177980
SSEBOP,2010-12-01,3-042,3-042,CHORRO VALLEY,CHORRO VALLEY,23.431394,6377
SSEBOP,2010-12-01,5-061,5-061,CHROME TOWN AREA,CHROME TOWN AREA,12.06773,6334
SSEBOP,2010-12-01,7-005,7-005,CHUCKWALLA VALLEY,CHUCKWALLA VALLEY,1.050086,2704849
SSEBOP,2010-12-01,2-005,2-005,CLAYTON VALLEY,CLAYTON VALLEY,11.804769,71720
SSEBOP,2010-12-01,5-066,5-066,CLEAR LAKE CACHE FORMATION,CLEAR LAKE CACHE FORMATION,12.666285,133743
SSEBOP,2010-12-01,5-058,5-058,CLOVER VALLEY,CLOVER VALLEY,8.628303,38717
SSEBOP,2010-12-01,7-021.03,7-021,COACHELLA VALLEY,COACHELLA VALLEY - DESERT HOT SPRINGS,2.940137,453937
SSEBOP,2010-12-01,7-021.01,7-021,COACHELLA VALLEY,COACHELLA VALLEY - INDIO,15.39119,1335963
SSEBOP,2010-12-01,7-021.02,7-021,COACHELLA VALLEY,COACHELLA VALLEY - MISSION CREEK,5.239894,218338
SSEBOP,2010-12-01,7-021.04,7-021,COACHELLA VALLEY,COACHELLA VALLEY - SAN GORGONIO PASS,18.373765,173157
SSEBOP,2010-12-01,4-011.04,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - CENTRAL,9.811793,799386
SSEBOP,2010-12-01,4-011.02,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - HOLLYWOOD,11.68036,45279
SSEBOP,2010-12-01,4-011.01,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - SANTA MONICA,16.287838,135809
SSEBOP,2010-12-01,4-011.03,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - WEST COAST,9.053183,400018
SSEBOP,2010-12-01,8-001,8-001,COASTAL PLAIN OF ORANGE COUNTY,COASTAL PLAIN OF ORANGE COUNTY,14.778195,999304
SSEBOP,2010-12-01,9-033,9-033,COASTAL PLAIN OF SAN DIEGO,COASTAL PLAIN OF SAN DIEGO,14.966353,240969
SSEBOP,2010-12-01,6-072,6-072,COLES FLAT,COLES FLAT,3.554968,13244
SSEBOP,2010-12-01,5-019,5-019,COLLAYOMI VALLEY,COLLAYOMI VALLEY,12.545725,29240
SSEBOP,2010-12-01,7-055,7-055,COLLINS VALLEY,COLLINS VALLEY,8.006708,31751
SSEBOP,2010-12-01,4-010,4-010,CONEJO,CONEJO,22.822539,84503
SSEBOP,2010-12-01,7-011,7-011,COPPER MOUNTAIN VALLEY,COPPER MOUNTAIN VALLEY,3.485814,136155
SSEBOP,2010-12-01,3-002.01,3-002,CORRALITOS,CORRALITOS - PAJARO VALLEY,22.767275,331554
SSEBOP,2010-12-01,3-002.02,3-002,CORRALITOS,CORRALITOS - PURISIMA HIGHLANDS,32.654113,53451
SSEBOP,2010-12-01,6-055,6-055,COSO VALLEY,COSO VALLEY,1.524933,114929
SSEBOP,2010-12-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,23.003783,3436
SSEBOP,2010-12-01,9-027,9-027,COTTONWOOD VALLEY,COTTONWOOD VALLEY,23.054049,17262
SSEBOP,2010-12-01,1-011,1-011,COVELO ROUND VALLEY,COVELO ROUND VALLEY,11.539915,56533
SSEBOP,2010-12-01,6-091,6-091,COW HEAD LAKE VALLEY,COW HEAD LAKE VALLEY,9.225733,18101
