Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
SSEBOP,2021-01-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,23.093966,37173
SSEBOP,2021-01-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,3.312877,178540
SSEBOP,2021-01-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,26.757927,110099
SSEBOP,2021-01-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,23.961493,29060
SSEBOP,2021-01-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,7.75828,511438
SSEBOP,2021-01-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,8.733028,134089
SSEBOP,2021-01-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,17.408484,30268
SSEBOP,2021-01-01,7-016,7-016,AMES VALLEY,AMES VALLEY,4.267303,487562
SSEBOP,2021-01-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,0.974177,584286
SSEBOP,2021-01-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,29.886367,22203
SSEBOP,2021-01-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,34.797506,38900
SSEBOP,2021-01-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,11.319128,9175
SSEBOP,2021-01-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,11.302517,4534529
SSEBOP,2021-01-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,5.673416,89741
SSEBOP,2021-01-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,39.696936,3590
SSEBOP,2021-01-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,18.483871,3534
SSEBOP,2021-01-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,43.88785,17646
SSEBOP,2021-01-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,1.377115,1152313
SSEBOP,2021-01-01,5-054,5-054,ASH VALLEY,ASH VALLEY,7.773408,24361
SSEBOP,2021-01-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,2.707239,124166
SSEBOP,2021-01-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,28.035746,8980
SSEBOP,2021-01-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,30.439412,3334
SSEBOP,2021-01-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,32.537497,49057
SSEBOP,2021-01-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,16.873113,40934
SSEBOP,2021-01-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,15.343886,6191
SSEBOP,2021-01-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,1.288475,175679
SSEBOP,2021-01-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,2.169216,402232
SSEBOP,2021-01-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,20.422908,57762
SSEBOP,2021-01-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,36.334544,39654
SSEBOP,2021-01-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,38.39752,7582
SSEBOP,2021-01-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,23.138675,32897
SSEBOP,2021-01-01,5-015,5-015,BIG VALLEY,BIG VALLEY,20.957523,108811
SSEBOP,2021-01-01,5-004,5-004,BIG VALLEY,BIG VALLEY,8.30449,233558
SSEBOP,2021-01-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,7.287905,144867
SSEBOP,2021-01-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,2.129736,138327
SSEBOP,2021-01-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,15.387833,9994
SSEBOP,2021-01-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,17.840766,10136
SSEBOP,2021-01-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,5.197845,282155
SSEBOP,2021-01-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,1.032544,405078
SSEBOP,2021-01-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,40.677633,6201
SSEBOP,2021-01-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,11.230816,9930
SSEBOP,2021-01-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,17.784019,141591
SSEBOP,2021-01-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,1.256288,2234028
SSEBOP,2021-01-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,34.670834,14239
SSEBOP,2021-01-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,1.484513,413087
SSEBOP,2021-01-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,2.674424,97673
SSEBOP,2021-01-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,11.937862,31076
SSEBOP,2021-01-01,6-101,6-101,BULL FLAT,BULL FLAT,3.073046,78457
SSEBOP,2021-01-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,8.02193,10579
SSEBOP,2021-01-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,17.761219,12924
SSEBOP,2021-01-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,12.660318,9924
SSEBOP,2021-01-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,5.345637,327945
SSEBOP,2021-01-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,5.348172,39581
SSEBOP,2021-01-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,3.822682,31593
SSEBOP,2021-01-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,0.893589,1213316
SSEBOP,2021-01-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,4.47761,35753
SSEBOP,2021-01-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,24.510446,81848
SSEBOP,2021-01-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,2.348938,261304
SSEBOP,2021-01-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,2.787596,340869
SSEBOP,2021-01-01,6-061,6-061,CAMEO AREA,CAMEO AREA,1.777831,41842
SSEBOP,2021-01-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,25.427116,15902
SSEBOP,2021-01-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,6.256602,24310
SSEBOP,2021-01-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,30.794868,18978
SSEBOP,2021-01-01,3-018,3-018,CARPINTERIA,CARPINTERIA,46.972883,33964
SSEBOP,2021-01-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,19.618059,946867
SSEBOP,2021-01-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,13.340832,44230
SSEBOP,2021-01-01,5-029,5-029,CASTAC LAKE VALLEY,CASTAC LAKE VALLEY,24.579839,15882
SSEBOP,2021-01-01,2-008,2-008,CASTRO VALLEY,CASTRO VALLEY,12.744172,8193
SSEBOP,2021-01-01,6-038,6-038,CAVES CANYON VALLEY,CAVES CANYON VALLEY,2.216551,327816
SSEBOP,2021-01-01,5-045,5-045,CAYTON VALLEY,CAYTON VALLEY,10.159346,5874
SSEBOP,2021-01-01,3-038,3-038,CAYUCOS VALLEY,CAYUCOS VALLEY,13.03372,949
SSEBOP,2021-01-01,7-043,7-043,CHEMEHUEVI VALLEY,CHEMEHUEVI VALLEY,2.411131,1221349
SSEBOP,2021-01-01,7-032,7-032,CHOCOLATE VALLEY,CHOCOLATE VALLEY,1.616094,580540
SSEBOP,2021-01-01,3-005,3-005,CHOLAME VALLEY,CHOLAME VALLEY,10.932663,179070
SSEBOP,2021-01-01,3-042,3-042,CHORRO VALLEY,CHORRO VALLEY,20.951074,6377
SSEBOP,2021-01-01,5-061,5-061,CHROME TOWN AREA,CHROME TOWN AREA,15.497632,6334
SSEBOP,2021-01-01,7-005,7-005,CHUCKWALLA VALLEY,CHUCKWALLA VALLEY,1.302826,2704856
SSEBOP,2021-01-01,2-005,2-005,CLAYTON VALLEY,CLAYTON VALLEY,20.705766,80249
SSEBOP,2021-01-01,5-066,5-066,CLEAR LAKE CACHE FORMATION,CLEAR LAKE CACHE FORMATION,20.806369,133749
SSEBOP,2021-01-01,5-058,5-058,CLOVER VALLEY,CLOVER VALLEY,14.669024,66588
SSEBOP,2021-01-01,7-021.03,7-021,COACHELLA VALLEY,COACHELLA VALLEY - DESERT HOT SPRINGS,3.266361,453937
SSEBOP,2021-01-01,7-021.01,7-021,COACHELLA VALLEY,COACHELLA VALLEY - INDIO,18.915036,1336011
SSEBOP,2021-01-01,7-021.02,7-021,COACHELLA VALLEY,COACHELLA VALLEY - MISSION CREEK,5.486263,217773
SSEBOP,2021-01-01,7-021.04,7-021,COACHELLA VALLEY,COACHELLA VALLEY - SAN GORGONIO PASS,17.450329,173120
SSEBOP,2021-01-01,4-011.04,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - CENTRAL,13.162781,799368
SSEBOP,2021-01-01,4-011.02,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - HOLLYWOOD,19.742773,45279
SSEBOP,2021-01-01,4-011.01,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - SANTA MONICA,24.682893,135809
SSEBOP,2021-01-01,4-011.03,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - WEST COAST,10.841699,399971
SSEBOP,2021-01-01,8-001,8-001,COASTAL PLAIN OF ORANGE COUNTY,COASTAL PLAIN OF ORANGE COUNTY,19.232494,999376
SSEBOP,2021-01-01,9-033,9-033,COASTAL PLAIN OF SAN DIEGO,COASTAL PLAIN OF SAN DIEGO,18.711512,240873
SSEBOP,2021-01-01,6-072,6-072,COLES FLAT,COLES FLAT,5.43952,13244
SSEBOP,2021-01-01,5-019,5-019,COLLAYOMI VALLEY,COLLAYOMI VALLEY,22.557045,29240
SSEBOP,2021-01-01,7-055,7-055,COLLINS VALLEY,COLLINS VALLEY,7.633901,31751
SSEBOP,2021-01-01,4-010,4-010,CONEJO,CONEJO,33.06853,84503
SSEBOP,2021-01-01,7-011,7-011,COPPER MOUNTAIN VALLEY,COPPER MOUNTAIN VALLEY,5.601733,136155
SSEBOP,2021-01-01,3-002.01,3-002,CORRALITOS,CORRALITOS - PAJARO VALLEY,31.270919,332288
SSEBOP,2021-01-01,3-002.02,3-002,CORRALITOS,CORRALITOS - PURISIMA HIGHLANDS,51.449737,58134
