Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
SSEBOP,2008-09-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,17.840503,37173
SSEBOP,2008-09-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,6.995995,179273
SSEBOP,2008-09-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,66.238712,110099
SSEBOP,2008-09-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,54.954607,29366
SSEBOP,2008-09-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,41.082666,513210
SSEBOP,2008-09-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,29.052924,305817
SSEBOP,2008-09-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,66.97586,30572
SSEBOP,2008-09-01,7-016,7-016,AMES VALLEY,AMES VALLEY,2.670296,487562
SSEBOP,2008-09-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,0.383821,584286
SSEBOP,2008-09-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,78.767102,22366
SSEBOP,2008-09-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,104.953933,38900
SSEBOP,2008-09-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,8.916839,9175
SSEBOP,2008-09-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,8.787052,4542450
SSEBOP,2008-09-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,54.801741,89741
SSEBOP,2008-09-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,56.802786,3590
SSEBOP,2008-09-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,47.540181,3534
SSEBOP,2008-09-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,51.779667,17646
SSEBOP,2008-09-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,1.488857,1152313
SSEBOP,2008-09-01,5-054,5-054,ASH VALLEY,ASH VALLEY,32.401185,27015
SSEBOP,2008-09-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,0.582897,124166
SSEBOP,2008-09-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,49.201203,8976
SSEBOP,2008-09-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,55.057289,3334
SSEBOP,2008-09-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,68.783986,86226
SSEBOP,2008-09-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,9.366492,40934
SSEBOP,2008-09-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,18.176062,6191
SSEBOP,2008-09-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,0.513169,175679
SSEBOP,2008-09-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,0.413371,402232
SSEBOP,2008-09-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,132.636364,46299
SSEBOP,2008-09-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,84.174239,63631
SSEBOP,2008-09-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,150.744263,7582
SSEBOP,2008-09-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,0.395112,32897
SSEBOP,2008-09-01,5-015,5-015,BIG VALLEY,BIG VALLEY,61.848234,108957
SSEBOP,2008-09-01,5-004,5-004,BIG VALLEY,BIG VALLEY,27.311495,413987
SSEBOP,2008-09-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,16.02942,144867
SSEBOP,2008-09-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,1.254072,138327
SSEBOP,2008-09-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,13.417951,9994
SSEBOP,2008-09-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,38.998383,9896
SSEBOP,2008-09-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,6.406553,282155
SSEBOP,2008-09-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,0.290472,405078
SSEBOP,2008-09-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,136.043058,6201
SSEBOP,2008-09-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,47.103657,36119
SSEBOP,2008-09-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,48.43254,146102
SSEBOP,2008-09-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,1.006926,2234028
SSEBOP,2008-09-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,29.945661,14244
SSEBOP,2008-09-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,0.273383,413087
SSEBOP,2008-09-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,0.706275,97673
SSEBOP,2008-09-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,13.205915,31076
SSEBOP,2008-09-01,6-101,6-101,BULL FLAT,BULL FLAT,5.519355,78457
SSEBOP,2008-09-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,20.945647,10579
SSEBOP,2008-09-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,39.808418,12924
SSEBOP,2008-09-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,47.871099,14515
SSEBOP,2008-09-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,39.276856,358135
SSEBOP,2008-09-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,4.040979,39581
SSEBOP,2008-09-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,3.172127,31593
SSEBOP,2008-09-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,0.343568,1213316
SSEBOP,2008-09-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,1.048276,35753
SSEBOP,2008-09-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,23.764808,81848
SSEBOP,2008-09-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,1.832054,261304
SSEBOP,2008-09-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,2.901751,340869
SSEBOP,2008-09-01,6-061,6-061,CAMEO AREA,CAMEO AREA,0.812939,41842
SSEBOP,2008-09-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,26.141932,15902
SSEBOP,2008-09-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,6.263719,24310
SSEBOP,2008-09-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,46.805512,18978
SSEBOP,2008-09-01,3-018,3-018,CARPINTERIA,CARPINTERIA,60.614997,33301
SSEBOP,2008-09-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,2.155687,946901
SSEBOP,2008-09-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,46.768495,44241
SSEBOP,2008-09-01,5-029,5-029,CASTAC LAKE VALLEY,CASTAC LAKE VALLEY,51.661047,16014
SSEBOP,2008-09-01,2-008,2-008,CASTRO VALLEY,CASTRO VALLEY,26.640913,8193
SSEBOP,2008-09-01,6-038,6-038,CAVES CANYON VALLEY,CAVES CANYON VALLEY,0.767062,328088
SSEBOP,2008-09-01,5-045,5-045,CAYTON VALLEY,CAYTON VALLEY,82.764896,5874
SSEBOP,2008-09-01,3-038,3-038,CAYUCOS VALLEY,CAYUCOS VALLEY,9.948367,949
SSEBOP,2008-09-01,7-043,7-043,CHEMEHUEVI VALLEY,CHEMEHUEVI VALLEY,0.821527,1221349
SSEBOP,2008-09-01,7-032,7-032,CHOCOLATE VALLEY,CHOCOLATE VALLEY,1.698257,580540
SSEBOP,2008-09-01,3-005,3-005,CHOLAME VALLEY,CHOLAME VALLEY,14.201195,179070
SSEBOP,2008-09-01,3-042,3-042,CHORRO VALLEY,CHORRO VALLEY,45.987298,6377
SSEBOP,2008-09-01,5-061,5-061,CHROME TOWN AREA,CHROME TOWN AREA,3.220871,6334
SSEBOP,2008-09-01,7-005,7-005,CHUCKWALLA VALLEY,CHUCKWALLA VALLEY,0.592474,2704920
SSEBOP,2008-09-01,2-005,2-005,CLAYTON VALLEY,CLAYTON VALLEY,42.981073,80257
SSEBOP,2008-09-01,5-066,5-066,CLEAR LAKE CACHE FORMATION,CLEAR LAKE CACHE FORMATION,66.156741,133749
SSEBOP,2008-09-01,5-058,5-058,CLOVER VALLEY,CLOVER VALLEY,36.439743,75444
SSEBOP,2008-09-01,7-021.03,7-021,COACHELLA VALLEY,COACHELLA VALLEY - DESERT HOT SPRINGS,2.305329,453937
SSEBOP,2008-09-01,7-021.01,7-021,COACHELLA VALLEY,COACHELLA VALLEY - INDIO,28.624231,1336106
SSEBOP,2008-09-01,7-021.02,7-021,COACHELLA VALLEY,COACHELLA VALLEY - MISSION CREEK,5.061565,218418
SSEBOP,2008-09-01,7-021.04,7-021,COACHELLA VALLEY,COACHELLA VALLEY - SAN GORGONIO PASS,13.869442,173279
SSEBOP,2008-09-01,4-011.04,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - CENTRAL,16.578272,799394
SSEBOP,2008-09-01,4-011.02,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - HOLLYWOOD,21.131584,45279
SSEBOP,2008-09-01,4-011.01,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - SANTA MONICA,28.926729,135688
SSEBOP,2008-09-01,4-011.03,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - WEST COAST,12.723753,399830
SSEBOP,2008-09-01,8-001,8-001,COASTAL PLAIN OF ORANGE COUNTY,COASTAL PLAIN OF ORANGE COUNTY,24.586781,999182
SSEBOP,2008-09-01,9-033,9-033,COASTAL PLAIN OF SAN DIEGO,COASTAL PLAIN OF SAN DIEGO,23.33678,240748
SSEBOP,2008-09-01,6-072,6-072,COLES FLAT,COLES FLAT,5.491921,13244
SSEBOP,2008-09-01,5-019,5-019,COLLAYOMI VALLEY,COLLAYOMI VALLEY,33.116211,29240
SSEBOP,2008-09-01,7-055,7-055,COLLINS VALLEY,COLLINS VALLEY,9.731253,31751
SSEBOP,2008-09-01,4-010,4-010,CONEJO,CONEJO,33.859579,84503
SSEBOP,2008-09-01,7-011,7-011,COPPER MOUNTAIN VALLEY,COPPER MOUNTAIN VALLEY,4.084903,136155
SSEBOP,2008-09-01,3-002.01,3-002,CORRALITOS,CORRALITOS - PAJARO VALLEY,53.811034,332261
SSEBOP,2008-09-01,3-002.02,3-002,CORRALITOS,CORRALITOS - PURISIMA HIGHLANDS,107.827227,58134
SSEBOP,2008-09-01,6-055,6-055,COSO VALLEY,COSO VALLEY,0.955921,114929
SSEBOP,2008-09-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,156.080908,3436
SSEBOP,2008-09-01,9-027,9-027,COTTONWOOD VALLEY,COTTONWOOD VALLEY,33.976944,17262
SSEBOP,2008-09-01,1-011,1-011,COVELO ROUND VALLEY,COVELO ROUND VALLEY,60.259256,73792
SSEBOP,2008-09-01,6-091,6-091,COW HEAD LAKE VALLEY,COW HEAD LAKE VALLEY,30.730977,25180
SSEBOP,2008-09-01,6-037,6-037,COYOTE LAKE VALLEY,COYOTE LAKE VALLEY,0.40884,396167
SSEBOP,2008-09-01,5-018,5-018,COYOTE VALLEY,COYOTE VALLEY,42.645476,29352
SSEBOP,2008-09-01,7-029,7-029,COYOTE WELLS VALLEY,COYOTE WELLS VALLEY,0.25416,648419
SSEBOP,2008-09-01,6-035,6-035,CRONISE VALLEY,CRONISE VALLEY,0.289593,567907
SSEBOP,2008-09-01,6-050,6-050,CUDDEBACK VALLEY,CUDDEBACK VALLEY,0.688201,426688
