Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
SSEBOP,2025-06-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,37.924219,37173
SSEBOP,2025-06-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,17.280076,179273
SSEBOP,2025-06-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,102.539914,110099
SSEBOP,2025-06-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,87.363754,29366
SSEBOP,2025-06-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,80.187331,513210
SSEBOP,2025-06-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,67.610829,305817
SSEBOP,2025-06-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,123.773943,30572
SSEBOP,2025-06-01,7-016,7-016,AMES VALLEY,AMES VALLEY,7.678037,487562
SSEBOP,2025-06-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,0.782836,584286
SSEBOP,2025-06-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,110.382947,22366
SSEBOP,2025-06-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,139.912725,38900
SSEBOP,2025-06-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,35.47455,9175
SSEBOP,2025-06-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,14.62097,4542493
SSEBOP,2025-06-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,123.663164,89741
SSEBOP,2025-06-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,85.722006,3590
SSEBOP,2025-06-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,65.343803,3534
SSEBOP,2025-06-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,75.175337,17646
