Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
SSEBOP,2013-09-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,15.620719,37173
SSEBOP,2013-09-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,5.604179,179273
SSEBOP,2013-09-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,77.364999,110099
SSEBOP,2013-09-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,60.710141,29366
SSEBOP,2013-09-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,40.578829,513210
SSEBOP,2013-09-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,35.290625,305817
SSEBOP,2013-09-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,76.481323,30572
SSEBOP,2013-09-01,7-016,7-016,AMES VALLEY,AMES VALLEY,3.879757,487562
SSEBOP,2013-09-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,1.377853,584286
SSEBOP,2013-09-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,81.791156,22366
SSEBOP,2013-09-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,109.724165,38900
SSEBOP,2013-09-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,11.119346,9175
SSEBOP,2013-09-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,9.012815,4542468
SSEBOP,2013-09-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,56.744933,89741
SSEBOP,2013-09-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,64.387744,3590
SSEBOP,2013-09-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,46.526316,3534
SSEBOP,2013-09-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,58.38513,17646
SSEBOP,2013-09-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,2.04136,1152313
SSEBOP,2013-09-01,5-054,5-054,ASH VALLEY,ASH VALLEY,37.657227,27015
SSEBOP,2013-09-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,1.308458,124166
SSEBOP,2013-09-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,50.684187,8980
