MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2023-12-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,27.2954,27.0,25.0,29.0,3.7039,474
SIMS,2023-12-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
SIMS,2023-12-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,22.2471,22.0,21.0,23.0,2.1006,39692
SIMS,2023-12-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,21.3311,21.0,20.0,22.0,2.0093,9486
SIMS,2023-12-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,25.1282,25.0,24.0,26.0,1.6339,159186
SIMS,2023-12-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,25.1946,26.0,24.0,26.0,1.5091,74108
SIMS,2023-12-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,25.4775,26.0,25.0,26.0,0.8553,9732
SIMS,2023-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
SIMS,2023-12-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
SIMS,2023-12-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,28.9116,30.0,27.0,32.0,3.334,5919
SIMS,2023-12-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,21.6968,22.0,20.0,24.0,2.6414,2332
SIMS,2023-12-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,24.4779,25.0,24.0,26.0,1.7171,1605
SIMS,2023-12-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,21.8566,18.0,16.0,25.0,9.9928,135109
SIMS,2023-12-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,26.1492,27.0,24.0,29.0,4.5255,48268
SIMS,2023-12-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,35.1357,35.0,33.0,37.0,3.1673,538
SIMS,2023-12-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
SIMS,2023-12-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,44.2232,47.0,40.0,50.0,8.5139,7783
SIMS,2023-12-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
SIMS,2023-12-01,5-054,5-054,ASH VALLEY,ASH VALLEY,17.8344,18.0,17.0,19.0,1.3497,12105
SIMS,2023-12-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
SIMS,2023-12-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,28.651,29.0,26.0,31.0,3.276,1877
SIMS,2023-12-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
SIMS,2023-12-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
SIMS,2023-12-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,23.9843,24.0,24.0,25.0,0.7944,510
SIMS,2023-12-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
SIMS,2023-12-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
SIMS,2023-12-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
SIMS,2023-12-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,42.5556,46.0,36.0,46.0,4.8902,18
SIMS,2023-12-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
SIMS,2023-12-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
SIMS,2023-12-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,14.9368,15.0,14.0,16.0,1.6674,918
SIMS,2023-12-01,5-015,5-015,BIG VALLEY,BIG VALLEY,27.3448,28.0,27.0,29.0,1.5977,37888
SIMS,2023-12-01,5-004,5-004,BIG VALLEY,BIG VALLEY,22.3658,22.0,22.0,23.0,0.8307,163021
SIMS,2023-12-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,23.9364,24.0,21.0,27.0,4.3418,7573
SIMS,2023-12-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
SIMS,2023-12-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,24.9973,24.0,23.0,27.0,2.3403,1130
SIMS,2023-12-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,,,,,0
SIMS,2023-12-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,28.2016,20.0,8.0,53.0,20.2816,16187
SIMS,2023-12-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,36.1667,35.0,29.5,45.0,9.5641,12
SIMS,2023-12-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,,,,,0
SIMS,2023-12-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,18.026,18.0,18.0,18.0,0.162,4198
SIMS,2023-12-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,24.2691,24.0,23.0,26.0,2.4819,74315
SIMS,2023-12-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,33.8884,18.0,9.0,61.0,26.9088,7937
SIMS,2023-12-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,21.5144,19.5,18.0,24.0,6.1777,1320
SIMS,2023-12-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,,,,,0
SIMS,2023-12-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,,,,,0
SIMS,2023-12-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,,,,,0
SIMS,2023-12-01,6-101,6-101,BULL FLAT,BULL FLAT,15.3958,15.0,15.0,16.0,0.489,48
SIMS,2023-12-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,21.2258,21.0,21.0,22.0,0.7154,6843
SIMS,2023-12-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,27.1046,28.0,25.0,29.0,1.9487,1721
SIMS,2023-12-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,,,,,0
SIMS,2023-12-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,17.0108,17.0,16.0,18.0,1.2161,144059
SIMS,2023-12-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,,,,,,0
SIMS,2023-12-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,,,,,,0
SIMS,2023-12-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,,,,,,0
SIMS,2023-12-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,,,,,,0
SIMS,2023-12-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,28.4101,26.0,23.0,33.0,7.8084,6071
SIMS,2023-12-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,,,,,,0
SIMS,2023-12-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,,,,,,0
SIMS,2023-12-01,6-061,6-061,CAMEO AREA,CAMEO AREA,,,,,,0
SIMS,2023-12-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,33.9426,36.0,26.0,39.0,8.9756,122
SIMS,2023-12-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,,,,,,0
SIMS,2023-12-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,32.2745,34.0,26.0,37.0,6.2217,521
SIMS,2023-12-01,3-018,3-018,CARPINTERIA,CARPINTERIA,47.3217,50.0,46.0,51.0,5.6052,11977
SIMS,2023-12-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,19.3972,20.0,17.0,22.0,3.6287,22715
