MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2015-07-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,50.0608,49.5,45.0,57.0,12.624,526
SIMS,2015-07-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
SIMS,2015-07-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,87.6011,90.0,78.0,103.0,22.592,39374
SIMS,2015-07-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,92.3006,96.0,80.0,110.0,23.2032,9361
SIMS,2015-07-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,147.493,160.0,131.0,176.0,37.6973,149334
SIMS,2015-07-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,127.0064,136.0,94.0,161.0,40.2479,65003
SIMS,2015-07-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,129.0785,134.0,101.0,160.0,37.2187,9039
SIMS,2015-07-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
SIMS,2015-07-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
SIMS,2015-07-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,89.2426,89.0,73.0,105.0,31.8991,5609
SIMS,2015-07-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,83.9856,88.0,75.0,99.0,21.9042,1672
SIMS,2015-07-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,37.1296,33.0,25.0,40.0,21.2445,1605
SIMS,2015-07-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,116.9344,94.0,52.0,191.0,73.2789,124582
SIMS,2015-07-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,150.418,156.0,144.0,163.0,19.3903,38262
SIMS,2015-07-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,94.7156,97.0,83.0,108.0,16.8644,538
SIMS,2015-07-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
SIMS,2015-07-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,98.7411,102.0,80.0,118.0,28.0484,7593
SIMS,2015-07-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
SIMS,2015-07-01,5-054,5-054,ASH VALLEY,ASH VALLEY,150.5259,165.0,135.0,176.0,36.4298,5142
SIMS,2015-07-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
SIMS,2015-07-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,66.9866,68.0,37.0,98.0,32.6338,1865
SIMS,2015-07-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
SIMS,2015-07-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
SIMS,2015-07-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,29.0941,26.0,22.0,33.0,10.4005,489
