MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2016-08-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,30.4664,32.0,20.0,38.0,15.0309,566
SIMS,2016-08-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
SIMS,2016-08-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,62.9421,64.0,55.0,73.0,14.9286,39490
SIMS,2016-08-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,64.9197,67.0,57.0,78.0,17.0536,9407
SIMS,2016-08-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,125.1654,140.0,100.0,160.0,47.5269,152736
SIMS,2016-08-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,99.402,107.0,57.0,145.0,52.9552,70154
SIMS,2016-08-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,111.2913,112.0,88.0,139.0,35.1212,9172
SIMS,2016-08-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
SIMS,2016-08-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
SIMS,2016-08-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,64.7476,62.0,49.0,76.0,28.12,5724
SIMS,2016-08-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,59.8363,63.0,54.0,69.0,13.9039,2224
SIMS,2016-08-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,23.0417,15.0,12.0,33.0,15.791,1605
SIMS,2016-08-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,82.9859,47.0,10.0,165.0,76.4582,130422
SIMS,2016-08-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,164.5773,175.0,150.0,190.0,37.794,38701
SIMS,2016-08-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,68.461,70.0,55.0,81.0,15.164,538
SIMS,2016-08-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
SIMS,2016-08-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,86.3722,86.0,65.0,108.0,30.1152,7623
SIMS,2016-08-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
SIMS,2016-08-01,5-054,5-054,ASH VALLEY,ASH VALLEY,117.4326,129.0,99.0,144.0,34.5525,4727
SIMS,2016-08-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
SIMS,2016-08-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,57.0464,64.0,35.0,79.0,22.8096,1854
SIMS,2016-08-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
SIMS,2016-08-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
SIMS,2016-08-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,6.2664,5.0,4.0,7.0,4.791,488
SIMS,2016-08-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
SIMS,2016-08-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
SIMS,2016-08-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
SIMS,2016-08-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,111.3333,113.0,107.0,116.0,5.8727,15
SIMS,2016-08-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
SIMS,2016-08-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
SIMS,2016-08-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,28.0087,27.0,27.0,29.0,1.9205,918
SIMS,2016-08-01,5-015,5-015,BIG VALLEY,BIG VALLEY,82.4071,76.0,57.0,93.0,39.2019,40605
SIMS,2016-08-01,5-004,5-004,BIG VALLEY,BIG VALLEY,98.3447,107.0,39.0,154.0,59.4502,124787
SIMS,2016-08-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,30.009,30.0,26.0,39.0,17.8342,7568
SIMS,2016-08-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
SIMS,2016-08-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,10.7876,10.0,8.0,13.0,4.5105,1130
SIMS,2016-08-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,,,,,0
SIMS,2016-08-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,99.1812,107.0,44.0,152.0,53.7309,16023
SIMS,2016-08-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,85.0,85.0,83.0,87.0,2.0,2
SIMS,2016-08-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,,,,,0
SIMS,2016-08-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,93.2026,102.0,61.0,124.0,40.8884,1175
SIMS,2016-08-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,138.9727,145.0,126.0,157.0,25.814,74234
SIMS,2016-08-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,77.9221,61.0,57.0,96.0,32.2786,2363
SIMS,2016-08-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,97.7963,105.0,83.0,123.0,37.0979,1193
SIMS,2016-08-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,,,,,0
SIMS,2016-08-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,,,,,0
SIMS,2016-08-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,,,,,0
SIMS,2016-08-01,6-101,6-101,BULL FLAT,BULL FLAT,71.3333,46.0,38.0,130.0,41.612,3
SIMS,2016-08-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,83.2971,92.0,33.0,118.0,44.016,5807
SIMS,2016-08-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,70.846,72.0,60.0,81.0,20.0119,1708
SIMS,2016-08-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,,,,,0
SIMS,2016-08-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,97.6962,112.0,35.0,156.0,62.9143,145940
SIMS,2016-08-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,,,,,,0
SIMS,2016-08-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,,,,,,0
SIMS,2016-08-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,,,,,,0
SIMS,2016-08-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,,,,,,0
SIMS,2016-08-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,47.614,44.0,33.0,59.0,36.0659,6184
SIMS,2016-08-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,,,,,,0
SIMS,2016-08-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,,,,,,0
SIMS,2016-08-01,6-061,6-061,CAMEO AREA,CAMEO AREA,,,,,,0
SIMS,2016-08-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,19.175,17.0,13.0,19.0,11.5929,80
SIMS,2016-08-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,,,,,,0
SIMS,2016-08-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,53.8856,53.0,44.0,63.5,14.6022,472
SIMS,2016-08-01,3-018,3-018,CARPINTERIA,CARPINTERIA,105.7678,118.0,93.0,125.0,27.005,11845
SIMS,2016-08-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,21.2981,27.0,6.0,33.0,15.1355,22495
SIMS,2016-08-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,149.1897,157.0,121.0,186.0,45.6786,8684
SIMS,2016-08-01,5-029,5-029,CASTAC LAKE VALLEY,CASTAC LAKE VALLEY,17.7967,15.0,11.0,19.0,11.6451,846
SIMS,2016-08-01,2-008,2-008,CASTRO VALLEY,CASTRO VALLEY,,,,,,0
SIMS,2016-08-01,6-038,6-038,CAVES CANYON VALLEY,CAVES CANYON VALLEY,,,,,,0
SIMS,2016-08-01,5-045,5-045,CAYTON VALLEY,CAYTON VALLEY,142.4858,149.0,132.0,164.0,32.0074,4228
SIMS,2016-08-01,3-038,3-038,CAYUCOS VALLEY,CAYUCOS VALLEY,,,,,,0
SIMS,2016-08-01,7-043,7-043,CHEMEHUEVI VALLEY,CHEMEHUEVI VALLEY,,,,,,0
SIMS,2016-08-01,7-032,7-032,CHOCOLATE VALLEY,CHOCOLATE VALLEY,,,,,,0
SIMS,2016-08-01,3-005,3-005,CHOLAME VALLEY,CHOLAME VALLEY,47.5441,31.0,29.0,51.0,39.0219,17598
SIMS,2016-08-01,3-042,3-042,CHORRO VALLEY,CHORRO VALLEY,48.0691,43.0,31.0,62.0,19.4717,1288
SIMS,2016-08-01,5-061,5-061,CHROME TOWN AREA,CHROME TOWN AREA,6.863,6.0,4.0,8.0,5.0377,511
SIMS,2016-08-01,7-005,7-005,CHUCKWALLA VALLEY,CHUCKWALLA VALLEY,96.9908,85.0,62.0,146.0,59.8344,3276
SIMS,2016-08-01,2-005,2-005,CLAYTON VALLEY,CLAYTON VALLEY,63.1176,64.0,58.0,68.0,8.8907,17
SIMS,2016-08-01,5-066,5-066,CLEAR LAKE CACHE FORMATION,CLEAR LAKE CACHE FORMATION,62.0204,67.0,50.0,78.0,22.6142,933
SIMS,2016-08-01,5-058,5-058,CLOVER VALLEY,CLOVER VALLEY,97.8712,113.0,54.0,132.0,42.7311,528
SIMS,2016-08-01,7-021.03,7-021,COACHELLA VALLEY,COACHELLA VALLEY - DESERT HOT SPRINGS,134.6781,143.0,108.0,175.0,47.5179,1221
SIMS,2016-08-01,7-021.01,7-021,COACHELLA VALLEY,COACHELLA VALLEY - INDIO,89.3158,60.0,36.0,154.0,66.7184,236298
SIMS,2016-08-01,7-021.02,7-021,COACHELLA VALLEY,COACHELLA VALLEY - MISSION CREEK,34.5,34.5,31.0,38.0,3.5,2
SIMS,2016-08-01,7-021.04,7-021,COACHELLA VALLEY,COACHELLA VALLEY - SAN GORGONIO PASS,61.4242,43.0,39.0,63.0,36.1336,33
SIMS,2016-08-01,4-011.04,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - CENTRAL,,,,,,0
SIMS,2016-08-01,4-011.02,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - HOLLYWOOD,,,,,,0
SIMS,2016-08-01,4-011.01,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - SANTA MONICA,,,,,,0
SIMS,2016-08-01,4-011.03,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - WEST COAST,,,,,,0
SIMS,2016-08-01,8-001,8-001,COASTAL PLAIN OF ORANGE COUNTY,COASTAL PLAIN OF ORANGE COUNTY,51.7976,31.0,9.0,92.0,48.5359,9184
SIMS,2016-08-01,9-033,9-033,COASTAL PLAIN OF SAN DIEGO,COASTAL PLAIN OF SAN DIEGO,37.7709,32.0,25.0,44.0,17.321,1174
SIMS,2016-08-01,6-072,6-072,COLES FLAT,COLES FLAT,,,,,,0
