MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2025-01-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,24.6977,25.0,23.0,27.0,3.6139,645
SIMS,2025-01-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
SIMS,2025-01-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,28.6325,29.0,26.0,32.0,4.2056,39653
SIMS,2025-01-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,29.097,30.0,27.0,31.0,3.2723,9489
SIMS,2025-01-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,25.2082,26.0,24.0,27.0,2.7874,159112
SIMS,2025-01-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,25.6459,26.0,24.0,27.0,2.5145,74309
SIMS,2025-01-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,33.78,34.0,32.0,36.0,2.7913,9739
SIMS,2025-01-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
SIMS,2025-01-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
SIMS,2025-01-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,34.3423,33.0,32.0,38.0,4.513,5953
SIMS,2025-01-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,31.3001,31.0,31.0,32.0,1.374,2346
SIMS,2025-01-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,44.1483,45.0,42.0,48.0,5.0356,1605
SIMS,2025-01-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,24.1176,20.0,14.0,27.0,15.405,135912
SIMS,2025-01-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,26.0142,25.0,23.0,29.0,4.4441,48437
SIMS,2025-01-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,48.6877,49.0,46.0,52.0,6.5803,538
SIMS,2025-01-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
SIMS,2025-01-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,54.0085,61.0,43.0,66.0,18.4926,7783
SIMS,2025-01-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
SIMS,2025-01-01,5-054,5-054,ASH VALLEY,ASH VALLEY,21.5419,22.0,20.0,23.0,2.0112,12105
SIMS,2025-01-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
SIMS,2025-01-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,42.1465,43.0,40.0,46.0,4.3972,1877
SIMS,2025-01-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
SIMS,2025-01-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
SIMS,2025-01-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,47.6431,48.0,47.0,49.0,1.9739,510
SIMS,2025-01-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
SIMS,2025-01-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
SIMS,2025-01-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
SIMS,2025-01-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,27.1579,28.0,25.0,29.0,1.8571,38
SIMS,2025-01-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
SIMS,2025-01-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
SIMS,2025-01-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,19.3769,17.0,15.0,22.0,5.9701,918
SIMS,2025-01-01,5-015,5-015,BIG VALLEY,BIG VALLEY,34.5841,35.0,30.0,39.0,6.963,40955
SIMS,2025-01-01,5-004,5-004,BIG VALLEY,BIG VALLEY,24.7808,25.0,23.0,26.0,2.7385,162787
