MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2020-03-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,62.8891,62.0,57.0,67.0,7.2671,469
SIMS,2020-03-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
SIMS,2020-03-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,63.0255,63.0,60.0,66.0,5.1552,39577
SIMS,2020-03-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,61.3134,62.0,59.0,64.0,4.4328,9484
SIMS,2020-03-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,47.2204,48.0,44.0,51.0,5.4261,157887
SIMS,2020-03-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,46.0948,47.0,43.0,50.0,5.7127,72059
SIMS,2020-03-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,71.0845,72.0,69.0,74.0,3.742,9643
SIMS,2020-03-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
SIMS,2020-03-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
SIMS,2020-03-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,66.3894,64.0,62.0,73.0,6.3238,5853
SIMS,2020-03-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,60.0061,60.0,59.0,61.0,2.4577,2285
SIMS,2020-03-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,73.4187,73.0,66.0,78.0,9.9179,1605
SIMS,2020-03-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,66.053,66.0,46.0,85.0,21.8156,131404
SIMS,2020-03-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,60.1889,61.0,56.0,65.0,6.8989,47302
SIMS,2020-03-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,78.684,79.0,78.0,80.0,1.4874,538
SIMS,2020-03-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
SIMS,2020-03-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,70.1996,73.0,60.0,79.0,11.6323,7751
SIMS,2020-03-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
SIMS,2020-03-01,5-054,5-054,ASH VALLEY,ASH VALLEY,44.8591,45.0,43.0,47.0,3.9113,12095
SIMS,2020-03-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
SIMS,2020-03-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,67.097,70.0,64.0,72.0,6.5442,1877
SIMS,2020-03-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
SIMS,2020-03-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
SIMS,2020-03-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,86.0137,87.0,84.0,88.0,3.0289,510
SIMS,2020-03-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
SIMS,2020-03-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
SIMS,2020-03-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
SIMS,2020-03-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,58.75,61.0,54.0,62.0,3.9184,24
SIMS,2020-03-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
SIMS,2020-03-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
SIMS,2020-03-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,57.0948,56.0,51.0,59.0,7.3635,918
SIMS,2020-03-01,5-015,5-015,BIG VALLEY,BIG VALLEY,66.5237,66.0,60.0,75.0,9.9002,40654
SIMS,2020-03-01,5-004,5-004,BIG VALLEY,BIG VALLEY,45.9898,46.0,42.0,50.0,6.1135,162535
SIMS,2020-03-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,71.9997,73.0,66.0,79.0,9.9302,7573
SIMS,2020-03-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
SIMS,2020-03-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,71.4739,71.0,69.0,75.0,6.7024,1129
SIMS,2020-03-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,,,,,0
SIMS,2020-03-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,72.5381,83.0,40.0,98.0,27.8928,16190
SIMS,2020-03-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,,,,,,0
SIMS,2020-03-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,,,,,0
SIMS,2020-03-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,34.086,32.0,29.0,38.0,6.5278,4175
SIMS,2020-03-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,36.6461,36.0,33.0,40.0,5.3588,74660
SIMS,2020-03-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,67.1171,68.0,56.0,83.0,20.7182,3682
SIMS,2020-03-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,61.3217,56.0,52.0,69.0,12.5,1237
SIMS,2020-03-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,,,,,0
SIMS,2020-03-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,,,,,0
