MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2022-09-01,San Luis Obispo,06079,06,079,49.7353,45.0,27.0,68.0,27.9518,713418
ENSEMBLE,2022-09-01,San Mateo,06081,06,081,60.3248,58.0,47.0,71.0,19.811,27168
ENSEMBLE,2022-09-01,Sierra,06091,06,091,52.345,50.0,32.0,71.0,25.2516,97042
ENSEMBLE,2022-09-01,Sacramento,06067,06,067,79.8168,83.0,41.0,114.0,39.8772,754316
ENSEMBLE,2022-09-01,Tulare,06107,06,107,85.6087,95.0,50.0,118.0,39.5946,3183003
ENSEMBLE,2022-09-01,San Benito,06069,06,069,46.9247,39.0,21.0,69.0,31.8489,239402
ENSEMBLE,2022-09-01,Butte,06007,06,007,99.7885,111.0,84.0,126.0,33.9759,1038022
ENSEMBLE,2022-09-01,Merced,06047,06,047,85.6208,94.0,52.0,118.0,39.9168,2379735
ENSEMBLE,2022-09-01,Tuolumne,06109,06,109,65.8881,67.0,41.0,92.0,30.1869,7638
ENSEMBLE,2022-09-01,Orange,06059,06,059,75.915,76.0,56.0,95.0,24.6828,16677
ENSEMBLE,2022-09-01,Los Angeles,06037,06,037,43.7036,22.0,13.0,60.0,45.1286,132114
ENSEMBLE,2022-09-01,Santa Cruz,06087,06,087,73.5915,73.0,53.0,93.0,25.3536,79106
ENSEMBLE,2022-09-01,Sonoma,06097,06,097,50.5806,50.0,35.0,64.0,19.9892,489833
ENSEMBLE,2022-09-01,Marin,06041,06,041,43.2374,41.0,33.0,51.0,17.2726,70834
ENSEMBLE,2022-09-01,Alameda,06001,06,001,37.2919,33.0,15.0,53.0,28.9458,47122
ENSEMBLE,2022-09-01,Alpine,06003,06,003,92.9564,98.0,76.0,115.0,26.9688,14471
ENSEMBLE,2022-09-01,Placer,06061,06,061,81.1722,91.0,34.0,123.0,45.5806,202479
ENSEMBLE,2022-09-01,Nevada,06057,06,057,76.9455,79.0,55.0,99.0,27.6276,20816
ENSEMBLE,2022-09-01,Yolo,06113,06,113,65.9118,55.0,30.0,101.0,40.1053,1424255
ENSEMBLE,2022-09-01,Fresno,06019,06,019,72.4972,75.0,25.0,114.0,47.0215,5410763
ENSEMBLE,2022-09-01,Trinity,06105,06,105,54.4329,49.0,36.0,69.0,21.782,17839
ENSEMBLE,2022-09-01,Shasta,06089,06,089,65.6358,70.0,32.0,98.0,35.5828,278264
ENSEMBLE,2022-09-01,Yuba,06115,06,115,105.6901,116.0,87.0,132.0,34.3182,397428
ENSEMBLE,2022-09-01,Colusa,06011,06,011,59.2887,39.0,21.0,104.0,43.0115,1352524
