MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2020-10-01,San Luis Obispo,06079,06,079,29.3241,25.0,13.0,42.0,21.1005,713470
ENSEMBLE,2020-10-01,San Mateo,06081,06,081,33.2516,30.0,22.0,42.0,15.8765,27002
ENSEMBLE,2020-10-01,Sierra,06091,06,091,28.8355,26.0,18.0,37.0,14.8203,97042
ENSEMBLE,2020-10-01,Sacramento,06067,06,067,45.632,45.0,19.0,67.0,27.9021,754316
ENSEMBLE,2020-10-01,Tulare,06107,06,107,53.0407,57.0,29.0,76.0,25.8877,3182933
ENSEMBLE,2020-10-01,San Benito,06069,06,069,27.4277,20.0,12.0,38.0,21.3363,239402
ENSEMBLE,2020-10-01,Butte,06007,06,007,54.0532,53.0,35.0,74.0,23.7163,1038022
ENSEMBLE,2020-10-01,Merced,06047,06,047,45.7534,47.0,21.0,68.0,25.3283,2379735
ENSEMBLE,2020-10-01,Tuolumne,06109,06,109,46.0376,46.0,24.0,69.0,25.3826,7638
ENSEMBLE,2020-10-01,Orange,06059,06,059,47.6903,48.0,29.0,65.0,21.0863,16677
ENSEMBLE,2020-10-01,Los Angeles,06037,06,037,34.8167,18.0,8.0,52.0,37.6174,132114
ENSEMBLE,2020-10-01,Santa Cruz,06087,06,087,40.1149,38.0,23.0,55.0,19.4824,79110
ENSEMBLE,2020-10-01,Sonoma,06097,06,097,27.2958,26.0,16.0,36.0,14.2202,489833
ENSEMBLE,2020-10-01,Marin,06041,06,041,23.437,21.0,16.0,29.0,14.0345,70834
ENSEMBLE,2020-10-01,Alameda,06001,06,001,22.0439,19.0,7.0,32.0,18.093,47122
ENSEMBLE,2020-10-01,Alpine,06003,06,003,53.1068,55.0,37.0,70.0,21.3276,14471
ENSEMBLE,2020-10-01,Placer,06061,06,061,44.7968,45.0,16.0,68.0,28.9914,202478
ENSEMBLE,2020-10-01,Nevada,06057,06,057,54.864,56.0,35.0,74.0,24.5421,20816
ENSEMBLE,2020-10-01,Yolo,06113,06,113,40.2489,33.0,14.0,63.0,28.801,1424255
ENSEMBLE,2020-10-01,Fresno,06019,06,019,45.7333,47.0,17.0,72.0,28.7597,5410663
ENSEMBLE,2020-10-01,Trinity,06105,06,105,33.2599,31.0,21.0,42.0,15.3116,17839
ENSEMBLE,2020-10-01,Shasta,06089,06,089,49.9987,52.0,26.0,73.0,26.673,278264
ENSEMBLE,2020-10-01,Yuba,06115,06,115,57.5463,58.0,39.0,78.0,26.3732,397428
ENSEMBLE,2020-10-01,Colusa,06011,06,011,46.4211,41.0,23.0,72.0,27.7744,1352524
ENSEMBLE,2020-10-01,Riverside,06065,06,065,58.4729,56.0,22.0,93.0,38.7366,844254
ENSEMBLE,2020-10-01,Contra Costa,06013,06,013,41.7946,36.0,16.0,67.0,28.8842,192451
ENSEMBLE,2020-10-01,Humboldt,06023,06,023,40.7867,42.0,36.0,47.0,9.6092,193936
ENSEMBLE,2020-10-01,San Diego,06073,06,073,53.2334,53.0,35.0,71.0,24.9482,240068
ENSEMBLE,2020-10-01,Monterey,06053,06,053,41.0188,38.0,22.0,58.0,23.7235,1073135
