MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2016-11-01,San Luis Obispo,06079,06,079,26.9089,27.0,21.0,33.0,9.9532,713468
ENSEMBLE,2016-11-01,San Mateo,06081,06,081,27.4276,28.0,23.0,32.0,6.781,27285
ENSEMBLE,2016-11-01,Sierra,06091,06,091,26.0068,26.0,23.0,29.0,4.5224,97042
ENSEMBLE,2016-11-01,Sacramento,06067,06,067,30.7669,31.0,26.0,36.0,7.467,754294
ENSEMBLE,2016-11-01,Tulare,06107,06,107,30.8343,31.0,21.0,40.0,11.3894,3179748
ENSEMBLE,2016-11-01,San Benito,06069,06,069,24.1521,23.0,18.0,30.0,8.4564,239402
ENSEMBLE,2016-11-01,Butte,06007,06,007,29.2413,28.0,25.0,33.0,7.9489,1038022
ENSEMBLE,2016-11-01,Merced,06047,06,047,28.2859,28.0,20.0,36.0,10.0901,2379610
ENSEMBLE,2016-11-01,Tuolumne,06109,06,109,34.6682,34.0,29.0,41.0,7.5127,7638
ENSEMBLE,2016-11-01,Orange,06059,06,059,36.5033,33.0,24.0,49.0,15.1685,16677
ENSEMBLE,2016-11-01,Los Angeles,06037,06,037,23.3974,14.0,8.0,36.0,21.5764,132114
ENSEMBLE,2016-11-01,Santa Cruz,06087,06,087,30.4018,30.0,25.0,35.0,7.0824,79110
ENSEMBLE,2016-11-01,Sonoma,06097,06,097,25.6067,25.0,23.0,30.0,6.0078,489830
ENSEMBLE,2016-11-01,Marin,06041,06,041,29.7512,31.0,27.0,34.0,5.5113,70834
ENSEMBLE,2016-11-01,Alameda,06001,06,001,27.3541,26.0,23.0,31.0,6.369,47122
ENSEMBLE,2016-11-01,Alpine,06003,06,003,27.8142,28.0,21.0,34.0,9.0027,14471
ENSEMBLE,2016-11-01,Placer,06061,06,061,29.4665,29.0,26.0,33.0,6.5885,202479
ENSEMBLE,2016-11-01,Nevada,06057,06,057,27.6017,27.0,25.0,29.0,4.1199,20816
ENSEMBLE,2016-11-01,Yolo,06113,06,113,22.1695,21.0,16.0,28.0,8.6768,1424244
ENSEMBLE,2016-11-01,Fresno,06019,06,019,27.1076,26.0,18.0,36.0,10.8376,5410339
ENSEMBLE,2016-11-01,Trinity,06105,06,105,22.9819,23.0,20.0,26.0,5.1557,17609
ENSEMBLE,2016-11-01,Shasta,06089,06,089,24.1988,24.0,22.0,27.0,4.6414,272090
ENSEMBLE,2016-11-01,Yuba,06115,06,115,34.0477,32.0,28.0,41.0,9.587,397412
ENSEMBLE,2016-11-01,Colusa,06011,06,011,23.567,23.0,17.0,29.0,9.4118,1352479
ENSEMBLE,2016-11-01,Riverside,06065,06,065,40.4292,39.0,19.0,60.0,23.9698,844254
ENSEMBLE,2016-11-01,Contra Costa,06013,06,013,27.4138,28.0,19.0,35.0,9.7374,192451
ENSEMBLE,2016-11-01,Humboldt,06023,06,023,33.4755,34.0,29.0,38.0,5.5066,193872
ENSEMBLE,2016-11-01,San Diego,06073,06,073,43.1511,44.0,31.0,56.0,16.6442,240065
ENSEMBLE,2016-11-01,Monterey,06053,06,053,26.2753,25.0,20.0,31.0,8.6076,1073135
