MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2003-12-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,8.9435,8.0,2.0,14.0,7.9592,37173
SSEBOP,2003-12-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,1.4324,0.0,0.0,1.0,3.4496,137085
SSEBOP,2003-12-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,14.3933,14.0,12.0,17.0,3.9907,110078
SSEBOP,2003-12-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,12.6106,13.0,11.0,15.0,3.7335,29046
SSEBOP,2003-12-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,5.8069,5.0,3.0,9.0,3.9875,74514
SSEBOP,2003-12-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,,,,,,0
SSEBOP,2003-12-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,,,,,,0
SSEBOP,2003-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,1.8959,1.0,0.0,3.0,3.0427,487562
SSEBOP,2003-12-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,0.6414,0.0,0.0,0.0,2.0503,584286
SSEBOP,2003-12-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,18.5886,18.0,15.0,22.0,5.016,22295
SSEBOP,2003-12-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,23.726,25.0,22.0,27.0,4.9199,38537
SSEBOP,2003-12-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,10.721,11.0,9.0,13.0,3.3418,9175
SSEBOP,2003-12-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,6.2644,3.0,1.0,8.0,7.9997,4534617
SSEBOP,2003-12-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,9.0137,9.0,5.0,13.0,5.2973,89741
SSEBOP,2003-12-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,28.4228,27.0,20.0,37.0,12.2617,3590
SSEBOP,2003-12-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,1.8378,1.0,0.0,2.0,2.1119,37
SSEBOP,2003-12-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,31.9119,31.0,22.0,42.0,14.9551,17646
SSEBOP,2003-12-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,0.8462,0.0,0.0,1.0,3.005,1152313
SSEBOP,2003-12-01,5-054,5-054,ASH VALLEY,ASH VALLEY,,,,,,0
SSEBOP,2003-12-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,2.7812,2.0,0.0,5.0,2.9794,124166
SSEBOP,2003-12-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,17.7129,18.0,15.0,22.0,5.3169,1198
SSEBOP,2003-12-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,27.6239,29.0,20.0,36.0,11.4963,3334
SSEBOP,2003-12-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,23.8134,23.0,14.0,29.0,15.7969,86030
SSEBOP,2003-12-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,11.1245,11.0,9.0,13.0,2.6915,40934
SSEBOP,2003-12-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,7.7643,7.0,3.0,10.0,6.0977,5978
SSEBOP,2003-12-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,0.7165,0.0,0.0,0.0,2.2938,175679
SSEBOP,2003-12-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,1.3113,0.0,0.0,1.0,2.731,402232
SSEBOP,2003-12-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,,,,,,0
SSEBOP,2003-12-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,26.6635,28.0,23.0,32.0,7.9057,61762
SSEBOP,2003-12-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,28.0255,30.0,25.0,32.0,4.8729,6436
SSEBOP,2003-12-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,16.755,16.0,11.0,22.0,7.8066,32777
SSEBOP,2003-12-01,5-015,5-015,BIG VALLEY,BIG VALLEY,11.0682,11.0,9.0,13.0,3.574,108920
SSEBOP,2003-12-01,5-004,5-004,BIG VALLEY,BIG VALLEY,11.571,16.0,3.0,19.0,8.004,2492
SSEBOP,2003-12-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,8.744,5.0,2.0,12.0,9.3043,144867
SSEBOP,2003-12-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,0.9106,0.0,0.0,1.0,2.0188,138327
SSEBOP,2003-12-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,11.0772,11.0,9.0,13.0,3.1349,9994
SSEBOP,2003-12-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,10.4755,10.0,7.0,13.0,4.5017,10136
SSEBOP,2003-12-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,3.8814,0.0,0.0,2.0,10.8102,282155
SSEBOP,2003-12-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,0.7173,0.0,0.0,0.0,2.1753,405071
SSEBOP,2003-12-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,21.4707,23.0,18.0,26.0,6.0918,5233
SSEBOP,2003-12-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,4.6199,4.0,2.0,7.0,3.0281,3354
SSEBOP,2003-12-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,8.3965,7.0,3.0,11.0,7.8855,143806
SSEBOP,2003-12-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,0.6439,0.0,0.0,0.0,3.0551,2233541
SSEBOP,2003-12-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,15.4816,15.0,11.0,19.0,7.8278,14243
SSEBOP,2003-12-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,0.835,0.0,0.0,1.0,2.1014,413087
SSEBOP,2003-12-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,2.2131,1.0,0.0,3.0,4.2289,97673
SSEBOP,2003-12-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,8.7492,8.0,4.0,12.0,6.4493,31076
SSEBOP,2003-12-01,6-101,6-101,BULL FLAT,BULL FLAT,1.0332,1.0,0.0,2.0,1.4689,67508
SSEBOP,2003-12-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,6.8857,6.0,5.0,9.0,3.193,10573
SSEBOP,2003-12-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,9.4227,10.0,7.0,12.0,4.294,12923
SSEBOP,2003-12-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,,,,,0
SSEBOP,2003-12-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,4.0741,4.0,2.0,6.0,2.4704,32803
SSEBOP,2003-12-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,3.9794,3.0,2.0,6.0,3.4462,39581
SSEBOP,2003-12-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,1.9037,1.0,0.0,2.0,3.6458,31592
SSEBOP,2003-12-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,0.418,0.0,0.0,0.0,2.3678,1212987
SSEBOP,2003-12-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,2.0932,1.0,0.0,3.0,3.1492,35753
SSEBOP,2003-12-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,23.3091,22.0,16.0,31.0,11.211,81848
SSEBOP,2003-12-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,1.4496,0.0,0.0,2.0,3.1529,260909
SSEBOP,2003-12-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,2.0517,0.0,0.0,1.0,6.4361,340869
SSEBOP,2003-12-01,6-061,6-061,CAMEO AREA,CAMEO AREA,1.5809,0.0,0.0,1.0,4.2392,41842
SSEBOP,2003-12-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,20.7902,20.0,15.0,25.0,7.9908,15902
SSEBOP,2003-12-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,3.5609,2.0,0.0,5.0,5.2024,24310
SSEBOP,2003-12-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,27.8313,28.0,23.0,33.0,7.6447,18978
SSEBOP,2003-12-01,3-018,3-018,CARPINTERIA,CARPINTERIA,35.3056,35.0,25.0,46.0,13.2962,33978
SSEBOP,2003-12-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,12.9592,12.0,6.0,19.0,8.84,907236
SSEBOP,2003-12-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,7.8645,7.0,3.0,12.0,6.3974,41843
