MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2017-07-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,37.1707,38.0,21.0,47.0,18.6296,668
EEMETRIC,2017-07-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
EEMETRIC,2017-07-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,65.0305,65.0,48.0,83.0,25.314,39743
EEMETRIC,2017-07-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,60.2056,61.0,47.0,75.0,20.7276,9502
EEMETRIC,2017-07-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,148.8914,160.0,125.0,184.0,52.5103,159280
EEMETRIC,2017-07-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,116.1458,125.0,77.0,159.0,53.667,74425
EEMETRIC,2017-07-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,157.9258,171.0,141.0,187.0,42.5921,9746
EEMETRIC,2017-07-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
EEMETRIC,2017-07-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
EEMETRIC,2017-07-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,71.2946,68.0,49.0,92.0,31.763,5982
EEMETRIC,2017-07-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,46.2244,46.0,30.0,61.0,22.3586,2353
EEMETRIC,2017-07-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,33.5869,30.0,25.0,38.0,15.3128,1605
EEMETRIC,2017-07-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,102.5886,56.0,29.0,186.0,91.259,136108
EEMETRIC,2017-07-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,202.7077,213.0,184.0,234.0,45.2811,48489
EEMETRIC,2017-07-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,141.2714,144.0,133.0,152.0,14.8661,538
EEMETRIC,2017-07-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
EEMETRIC,2017-07-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,117.2719,119.0,95.0,137.0,29.4673,7870
EEMETRIC,2017-07-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
EEMETRIC,2017-07-01,5-054,5-054,ASH VALLEY,ASH VALLEY,129.036,143.0,90.0,166.0,49.6576,12106
EEMETRIC,2017-07-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
EEMETRIC,2017-07-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,107.1598,109.0,90.0,123.0,20.0611,1877
EEMETRIC,2017-07-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
EEMETRIC,2017-07-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
EEMETRIC,2017-07-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,65.9745,65.0,54.0,77.0,22.4774,510
EEMETRIC,2017-07-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
EEMETRIC,2017-07-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
EEMETRIC,2017-07-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
EEMETRIC,2017-07-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,,,,,,0
EEMETRIC,2017-07-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
EEMETRIC,2017-07-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
EEMETRIC,2017-07-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,6.0577,5.0,2.0,9.0,5.4969,918
EEMETRIC,2017-07-01,5-015,5-015,BIG VALLEY,BIG VALLEY,67.3054,66.0,42.0,91.0,33.0486,41040
EEMETRIC,2017-07-01,5-004,5-004,BIG VALLEY,BIG VALLEY,121.6851,133.0,76.0,166.0,58.2185,163109
EEMETRIC,2017-07-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,43.8954,42.0,26.0,59.0,22.2667,7575
EEMETRIC,2017-07-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
EEMETRIC,2017-07-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,30.6681,33.0,23.0,40.0,13.9181,1130
EEMETRIC,2017-07-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,,,,,0
EEMETRIC,2017-07-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,62.3315,61.0,19.0,98.0,44.8533,16206
EEMETRIC,2017-07-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,5.6667,5.5,4.0,8.0,3.1972,12
EEMETRIC,2017-07-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,,,,,0
