MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2018-01-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,3.2859,3.0,0.0,4.0,3.8827,668
EEMETRIC,2018-01-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
EEMETRIC,2018-01-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,7.9257,7.0,3.0,11.0,5.5843,39743
EEMETRIC,2018-01-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,12.0795,12.0,7.0,16.0,6.7036,9271
EEMETRIC,2018-01-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,15.9069,16.0,11.0,20.0,6.7955,156706
EEMETRIC,2018-01-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,21.4096,21.0,18.0,26.0,6.1716,72769
EEMETRIC,2018-01-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,17.9836,18.0,15.0,22.0,5.7551,9698
EEMETRIC,2018-01-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
EEMETRIC,2018-01-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
EEMETRIC,2018-01-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,31.8916,34.0,26.0,38.0,7.3352,5773
EEMETRIC,2018-01-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,20.7454,22.0,15.0,28.0,9.9359,2353
EEMETRIC,2018-01-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,7.6199,8.0,4.0,11.0,4.689,1605
EEMETRIC,2018-01-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,28.3794,25.0,15.0,37.0,19.2144,136108
EEMETRIC,2018-01-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,26.9443,27.0,19.0,34.0,11.8498,48489
EEMETRIC,2018-01-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,50.5613,51.0,45.0,57.0,9.9602,538
EEMETRIC,2018-01-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
EEMETRIC,2018-01-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,29.2814,26.0,15.0,42.0,18.1958,7870
EEMETRIC,2018-01-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
EEMETRIC,2018-01-01,5-054,5-054,ASH VALLEY,ASH VALLEY,20.272,21.0,16.0,25.0,7.4143,12106
EEMETRIC,2018-01-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
EEMETRIC,2018-01-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,54.741,59.0,52.0,60.0,8.4862,1776
EEMETRIC,2018-01-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
EEMETRIC,2018-01-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
EEMETRIC,2018-01-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,11.2745,11.0,9.0,13.0,3.1572,510
EEMETRIC,2018-01-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
EEMETRIC,2018-01-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
EEMETRIC,2018-01-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
EEMETRIC,2018-01-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,14.4103,12.0,3.0,23.0,12.559,39
EEMETRIC,2018-01-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
EEMETRIC,2018-01-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
EEMETRIC,2018-01-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,7.6634,8.0,6.0,10.0,3.1146,918
EEMETRIC,2018-01-01,5-015,5-015,BIG VALLEY,BIG VALLEY,23.8448,25.0,19.0,29.0,6.7416,38550
EEMETRIC,2018-01-01,5-004,5-004,BIG VALLEY,BIG VALLEY,23.5046,24.0,19.0,29.0,7.0864,161059
EEMETRIC,2018-01-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,7.4185,6.0,2.0,12.0,6.5307,7236
EEMETRIC,2018-01-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
EEMETRIC,2018-01-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,12.0115,11.0,8.0,16.0,6.3389,1130
EEMETRIC,2018-01-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,,,,,0
EEMETRIC,2018-01-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,21.6247,21.0,6.0,34.0,16.2786,16206
EEMETRIC,2018-01-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,0.1667,0.0,0.0,0.0,0.3727,12
EEMETRIC,2018-01-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,,,,,0
EEMETRIC,2018-01-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,9.2369,10.0,4.0,14.0,6.2169,3508
EEMETRIC,2018-01-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,24.8547,24.0,17.0,32.0,10.7505,73430
EEMETRIC,2018-01-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,9.7341,3.0,0.0,16.0,13.2305,7963
EEMETRIC,2018-01-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,8.4947,7.0,2.0,14.0,7.1395,1324
EEMETRIC,2018-01-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,,,,,0
EEMETRIC,2018-01-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,,,,,0
EEMETRIC,2018-01-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,,,,,0
EEMETRIC,2018-01-01,6-101,6-101,BULL FLAT,BULL FLAT,0.9375,0.0,0.0,0.5,2.7034,48
EEMETRIC,2018-01-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,24.4422,25.0,21.0,30.0,6.2609,5875
