MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2010-04-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,51.4671,48.0,42.0,54.0,18.6314,668
EEMETRIC,2010-04-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
EEMETRIC,2010-04-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,35.9346,34.0,29.0,41.0,11.7131,39743
EEMETRIC,2010-04-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,26.9778,26.0,22.0,31.0,7.9226,9502
EEMETRIC,2010-04-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,45.6416,44.0,29.0,61.0,22.398,159267
EEMETRIC,2010-04-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,57.6574,59.0,41.0,75.0,26.7983,74031
EEMETRIC,2010-04-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,68.416,68.0,59.0,80.0,15.2373,9746
EEMETRIC,2010-04-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
EEMETRIC,2010-04-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
EEMETRIC,2010-04-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,36.0961,33.0,26.0,46.0,14.2116,5982
EEMETRIC,2010-04-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,20.0965,19.0,12.0,28.0,10.441,2353
EEMETRIC,2010-04-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,100.8193,105.0,95.0,110.0,13.302,1605
EEMETRIC,2010-04-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,87.738,85.0,58.0,120.0,40.0987,136108
EEMETRIC,2010-04-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,65.9376,69.0,55.0,79.0,19.4882,48489
EEMETRIC,2010-04-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,112.7286,114.0,110.0,117.0,6.7376,538
EEMETRIC,2010-04-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
EEMETRIC,2010-04-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,60.9563,59.0,47.0,75.0,21.9061,7870
EEMETRIC,2010-04-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
EEMETRIC,2010-04-01,5-054,5-054,ASH VALLEY,ASH VALLEY,58.4107,57.0,42.0,74.0,22.5884,12039
EEMETRIC,2010-04-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
EEMETRIC,2010-04-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,80.1768,80.0,72.0,89.0,12.5141,1872
EEMETRIC,2010-04-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
EEMETRIC,2010-04-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
EEMETRIC,2010-04-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,52.6039,51.0,46.0,61.0,9.8459,510
EEMETRIC,2010-04-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
EEMETRIC,2010-04-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
EEMETRIC,2010-04-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
EEMETRIC,2010-04-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,83.3846,89.0,76.0,97.0,25.3171,39
EEMETRIC,2010-04-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
EEMETRIC,2010-04-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
EEMETRIC,2010-04-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,78.5795,82.0,67.0,90.0,15.3847,918
EEMETRIC,2010-04-01,5-015,5-015,BIG VALLEY,BIG VALLEY,31.5927,30.0,23.0,38.0,12.5216,41040
EEMETRIC,2010-04-01,5-004,5-004,BIG VALLEY,BIG VALLEY,62.9678,62.0,48.0,76.0,22.0849,162757
EEMETRIC,2010-04-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,66.3275,74.0,35.0,93.0,29.2627,7575
EEMETRIC,2010-04-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
EEMETRIC,2010-04-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,73.8327,69.0,59.0,92.0,20.6989,1130
EEMETRIC,2010-04-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,,,,,0
EEMETRIC,2010-04-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,36.1395,30.0,15.0,45.0,29.7125,16206
EEMETRIC,2010-04-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,2.25,2.0,1.0,3.0,1.8764,12
